COUNTRY,EVENT_TYPE,EVENTS
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Riots,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,4
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Riots,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,7
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,7
Azerbaijan,Riots,1
Azerbaijan,Riots,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,7
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,4
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,5
Azerbaijan,Explosions/Remote violence,17
Azerbaijan,Explosions/Remote violence,13
Azerbaijan,Explosions/Remote violence,11
Azerbaijan,Explosions/Remote violence,11
Azerbaijan,Explosions/Remote violence,26
Azerbaijan,Explosions/Remote violence,4
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,3
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,1
Azerbaijan,Violence against civilians,2
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
Azerbaijan,Explosions/Remote violence,1
