WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE
03/12/2022,Russia,Rostov,Protests,Protest with intervention,1,0,22374.0,Demonstrations
09/02/2023,Russia,Rostov,Riots,Mob violence,1,0,25814.0,Political violence
06/15/2024,Russia,Rostov,Riots,Mob violence,1,6,74499.0,Political violence
05/18/2024,Russia,Rostov,Riots,Violent demonstration,1,0,74499.0,Demonstrations
07/13/2024,Russia,Rostov,Violence against civilians,Abduction/forced disappearance,1,0,74499.0,Political violence
02/01/2025,Russia,Rostov,Violence against civilians,Abduction/forced disappearance,1,0,8569.0,Political violence
03/06/2021,Russia,Rostov,Violence against civilians,Attack,1,0,74838.0,Political violence
04/17/2021,Russia,Rostov,Violence against civilians,Attack,1,0,74838.0,Political violence
09/25/2021,Russia,Rostov,Violence against civilians,Attack,1,0,74838.0,Political violence
11/13/2021,Russia,Rostov,Violence against civilians,Attack,1,0,18023.0,Political violence
01/01/2022,Russia,Rostov,Violence against civilians,Attack,1,0,74638.0,Political violence
03/12/2022,Russia,Rostov,Violence against civilians,Attack,1,0,74638.0,Political violence
06/18/2022,Russia,Rostov,Violence against civilians,Attack,2,1,37182.0,Political violence
08/13/2022,Russia,Rostov,Violence against civilians,Attack,1,1,347001.0,Political violence
12/03/2022,Russia,Rostov,Violence against civilians,Attack,1,0,23653.0,Political violence
06/03/2023,Russia,Rostov,Violence against civilians,Attack,1,1,346356.0,Political violence
06/10/2023,Russia,Rostov,Violence against civilians,Attack,1,1,346356.0,Political violence
08/12/2023,Russia,Rostov,Violence against civilians,Attack,1,0,25236.0,Political violence
08/19/2023,Russia,Rostov,Violence against civilians,Attack,1,1,48652.0,Political violence
11/11/2023,Russia,Rostov,Violence against civilians,Attack,1,1,89395.0,Political violence
07/20/2024,Russia,Rostov,Violence against civilians,Attack,1,1,346356.0,Political violence
08/10/2024,Russia,Rostov,Violence against civilians,Attack,1,0,74499.0,Political violence
09/14/2024,Russia,Rostov,Violence against civilians,Attack,1,0,1452.0,Political violence
10/19/2024,Russia,Rostov,Violence against civilians,Attack,1,0,25236.0,Political violence
12/07/2024,Russia,Rostov,Violence against civilians,Attack,1,0,25236.0,Political violence
04/12/2025,Russia,Rostov,Violence against civilians,Attack,2,0,74499.0,Political violence
06/21/2025,Russia,Rostov,Violence against civilians,Attack,1,1,346356.0,Political violence
08/16/2025,Russia,Rostov,Violence against civilians,Attack,1,0,74499.0,Political violence
09/13/2025,Russia,Rostov,Violence against civilians,Attack,1,0,74499.0,Political violence
09/16/2023,Russia,Rostov,Violence against civilians,Sexual violence,1,0,16703.0,Political violence
06/21/2025,Russia,Rostov,Violence against civilians,Sexual violence,1,0,74499.0,Political violence
05/31/2025,Russia,Ryazan,Battles,Armed clash,1,1,191165.0,Political violence
12/03/2022,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,3,191521.0,Political violence
03/09/2024,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
04/27/2024,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
07/27/2024,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
11/30/2024,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
01/18/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
01/25/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
02/22/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
03/08/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,2,0,191165.0,Political violence
05/31/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,3,0,191165.0,Political violence
07/05/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
08/02/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
08/30/2025,Russia,Ryazan,Explosions/Remote violence,Air/drone strike,1,0,191165.0,Political violence
07/22/2023,Russia,Ryazan,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2114.0,Political violence
11/11/2023,Russia,Ryazan,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,29656.0,Political violence
08/23/2025,Russia,Ryazan,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,191165.0,Political violence
01/04/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
01/18/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
02/01/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
03/07/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
03/14/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
04/04/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,712.0,Demonstrations
09/26/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
10/17/2020,Russia,Ryazan,Protests,Peaceful protest,1,0,10139.0,Demonstrations
02/20/2021,Russia,Ryazan,Protests,Peaceful protest,1,0,10094.0,Demonstrations
02/27/2021,Russia,Ryazan,Protests,Peaceful protest,1,0,10094.0,Demonstrations
03/20/2021,Russia,Ryazan,Protests,Peaceful protest,1,0,10094.0,Demonstrations
07/31/2021,Russia,Ryazan,Protests,Peaceful protest,1,0,10094.0,Demonstrations
11/20/2021,Russia,Ryazan,Protests,Peaceful protest,1,0,1341.0,Demonstrations
02/05/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,9314.0,Demonstrations
03/19/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
04/02/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
04/30/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
05/07/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
05/28/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
07/09/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
07/23/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
08/06/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
08/27/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
09/17/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
09/24/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,718.0,Demonstrations
10/22/2022,Russia,Ryazan,Protests,Peaceful protest,2,0,5049.0,Demonstrations
10/29/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
11/19/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
11/26/2022,Russia,Ryazan,Protests,Peaceful protest,1,0,10067.0,Demonstrations
01/21/2023,Russia,Ryazan,Protests,Peaceful protest,2,0,10049.0,Demonstrations
01/28/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
02/18/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
05/13/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
05/27/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
06/10/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
07/08/2023,Russia,Ryazan,Protests,Peaceful protest,2,0,10049.0,Demonstrations
08/05/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
08/12/2023,Russia,Ryazan,Protests,Peaceful protest,1,0,748.0,Demonstrations
01/06/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
01/13/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
08/10/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
08/17/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,3228.0,Demonstrations
09/07/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
09/14/2024,Russia,Ryazan,Protests,Peaceful protest,1,0,3228.0,Demonstrations
04/12/2025,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
07/26/2025,Russia,Ryazan,Protests,Peaceful protest,2,0,10797.0,Demonstrations
08/23/2025,Russia,Ryazan,Protests,Peaceful protest,1,0,10049.0,Demonstrations
01/23/2021,Russia,Ryazan,Protests,Protest with intervention,1,0,10094.0,Demonstrations
01/30/2021,Russia,Ryazan,Protests,Protest with intervention,1,0,10094.0,Demonstrations
04/17/2021,Russia,Ryazan,Protests,Protest with intervention,1,0,10094.0,Demonstrations
02/19/2022,Russia,Ryazan,Protests,Protest with intervention,1,0,10067.0,Demonstrations
03/05/2022,Russia,Ryazan,Protests,Protest with intervention,1,0,10067.0,Demonstrations
09/17/2022,Russia,Ryazan,Protests,Protest with intervention,1,0,10067.0,Demonstrations
07/12/2025,Russia,Ryazan,Protests,Protest with intervention,1,0,914.0,Demonstrations
03/05/2022,Russia,Ryazan,Violence against civilians,Attack,1,0,15688.0,Political violence
02/11/2023,Russia,Ryazan,Violence against civilians,Attack,1,0,15659.0,Political violence
03/25/2023,Russia,Ryazan,Violence against civilians,Attack,1,0,28194.0,Political violence
06/10/2023,Russia,Ryazan,Violence against civilians,Attack,1,1,191165.0,Political violence
11/11/2023,Russia,Ryazan,Violence against civilians,Attack,1,0,28194.0,Political violence
06/15/2024,Russia,Ryazan,Violence against civilians,Attack,1,0,28194.0,Political violence
11/02/2024,Russia,Ryazan,Violence against civilians,Attack,1,0,28194.0,Political violence
05/17/2025,Russia,Ryazan,Violence against civilians,Attack,1,0,28194.0,Political violence
09/20/2025,Russia,Saint Petersburg,Battles,Armed clash,1,0,517687.0,Political violence
01/27/2024,Russia,Saint Petersburg,Explosions/Remote violence,Air/drone strike,1,0,198249.0,Political violence
03/02/2024,Russia,Saint Petersburg,Explosions/Remote violence,Air/drone strike,2,0,353813.0,Political violence
08/23/2025,Russia,Saint Petersburg,Explosions/Remote violence,Air/drone strike,1,0,167697.0,Political violence
09/13/2025,Russia,Saint Petersburg,Explosions/Remote violence,Air/drone strike,1,0,296576.0,Political violence
04/01/2023,Russia,Saint Petersburg,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,333587.0,Political violence
09/02/2023,Russia,Saint Petersburg,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,198249.0,Political violence
10/19/2024,Russia,Saint Petersburg,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3914.0,Political violence
08/09/2025,Russia,Saint Petersburg,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,517687.0,Political violence
09/20/2025,Russia,Saint Petersburg,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,198249.0,Political violence
01/23/2021,Russia,Saint Petersburg,Protests,Excessive force against protesters,1,0,20940.0,Political violence; Demonstrations
01/30/2021,Russia,Saint Petersburg,Protests,Excessive force against protesters,1,0,33134.0,Political violence; Demonstrations
04/17/2021,Russia,Saint Petersburg,Protests,Excessive force against protesters,1,0,33134.0,Political violence; Demonstrations
10/23/2021,Russia,Saint Petersburg,Protests,Excessive force against protesters,1,0,13742.0,Political violence; Demonstrations
12/28/2019,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
01/04/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33279.0,Demonstrations
01/11/2020,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,36296.0,Demonstrations
01/18/2020,Russia,Saint Petersburg,Protests,Peaceful protest,5,0,56533.0,Demonstrations
01/25/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,22327.0,Demonstrations
02/01/2020,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,56685.0,Demonstrations
02/08/2020,Russia,Saint Petersburg,Protests,Peaceful protest,8,0,71439.0,Demonstrations
02/15/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,35501.0,Demonstrations
02/22/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,39500.0,Demonstrations
02/29/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33279.0,Demonstrations
03/07/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,54311.0,Demonstrations
03/14/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,27253.0,Demonstrations
04/11/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33279.0,Demonstrations
06/13/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
06/27/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
07/04/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
07/11/2020,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,27651.0,Demonstrations
07/18/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,54311.0,Demonstrations
07/25/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
08/01/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,6221.0,Demonstrations
08/08/2020,Russia,Saint Petersburg,Protests,Peaceful protest,8,0,41761.0,Demonstrations
08/15/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,21032.0,Demonstrations
08/22/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,21032.0,Demonstrations
08/29/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
09/05/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
09/19/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
09/26/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
10/03/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
10/10/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
10/17/2020,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,21032.0,Demonstrations
10/24/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
10/31/2020,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,54311.0,Demonstrations
11/07/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,54311.0,Demonstrations
11/14/2020,Russia,Saint Petersburg,Protests,Peaceful protest,5,0,21032.0,Demonstrations
11/21/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
11/28/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
12/05/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,21032.0,Demonstrations
12/12/2020,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,21032.0,Demonstrations
12/19/2020,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,21032.0,Demonstrations
12/26/2020,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
01/02/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,20940.0,Demonstrations
01/09/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
01/16/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,9919.0,Demonstrations
01/23/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,8069.0,Demonstrations
02/06/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
02/13/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
02/20/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
02/27/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
03/06/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
03/13/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,20940.0,Demonstrations
03/20/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
03/27/2021,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,54074.0,Demonstrations
04/03/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,51531.0,Demonstrations
04/10/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
04/17/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33134.0,Demonstrations
04/24/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,33134.0,Demonstrations
05/01/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
05/15/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,3002.0,Demonstrations
05/22/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20940.0,Demonstrations
05/29/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,6194.0,Demonstrations
06/12/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33134.0,Demonstrations
06/19/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,36138.0,Demonstrations
06/26/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33134.0,Demonstrations
07/10/2021,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,37053.0,Demonstrations
07/17/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,29009.0,Demonstrations
08/07/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
08/14/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,20940.0,Demonstrations
08/21/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20940.0,Demonstrations
09/04/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,27134.0,Demonstrations
10/02/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,23942.0,Demonstrations
10/09/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33134.0,Demonstrations
10/30/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,14444.0,Demonstrations
11/06/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,2212.0,Demonstrations
11/13/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,14444.0,Demonstrations
11/20/2021,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,23942.0,Demonstrations
11/27/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,51531.0,Demonstrations
12/04/2021,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33134.0,Demonstrations
12/18/2021,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,17446.0,Demonstrations
12/25/2021,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,12921.0,Demonstrations
01/01/2022,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,36039.0,Demonstrations
01/08/2022,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,9892.0,Demonstrations
01/22/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,30509.0,Demonstrations
01/29/2022,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,17399.0,Demonstrations
02/12/2022,Russia,Saint Petersburg,Protests,Peaceful protest,4,0,44086.0,Demonstrations
02/19/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
03/12/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
03/19/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,2994.0,Demonstrations
04/09/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
04/16/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
04/30/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
05/07/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
05/21/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
07/16/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
07/23/2022,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,33045.0,Demonstrations
09/10/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
09/17/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
12/17/2022,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,33045.0,Demonstrations
01/14/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
02/11/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
05/20/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,6165.0,Demonstrations
07/08/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
07/22/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
09/09/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,5293.0,Demonstrations
10/14/2023,Russia,Saint Petersburg,Protests,Peaceful protest,3,0,13660.0,Demonstrations
11/04/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,8032.0,Demonstrations
11/11/2023,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,36617.0,Demonstrations
11/18/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,6165.0,Demonstrations
12/16/2023,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,20845.0,Demonstrations
12/23/2023,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,20544.0,Demonstrations
01/13/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
01/20/2024,Russia,Saint Petersburg,Protests,Peaceful protest,2,0,35224.0,Demonstrations
02/03/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,2989.0,Demonstrations
02/10/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,6165.0,Demonstrations
02/24/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,13679.0,Demonstrations
03/09/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,8032.0,Demonstrations
04/20/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
07/20/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,2202.0,Demonstrations
07/27/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,8032.0,Demonstrations
08/24/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
11/02/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,14379.0,Demonstrations
12/07/2024,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
03/01/2025,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,103.0,Demonstrations
03/15/2025,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,8032.0,Demonstrations
03/29/2025,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,9016.0,Demonstrations
04/05/2025,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,9016.0,Demonstrations
05/10/2025,Russia,Saint Petersburg,Protests,Peaceful protest,1,0,32984.0,Demonstrations
01/18/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
01/25/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
02/01/2020,Russia,Saint Petersburg,Protests,Protest with intervention,2,0,27253.0,Demonstrations
02/15/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
02/29/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,9962.0,Demonstrations
03/07/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33279.0,Demonstrations
03/14/2020,Russia,Saint Petersburg,Protests,Protest with intervention,3,0,21032.0,Demonstrations
04/18/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
05/23/2020,Russia,Saint Petersburg,Protests,Protest with intervention,3,0,21032.0,Demonstrations
05/30/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
06/06/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
06/13/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
06/20/2020,Russia,Saint Petersburg,Protests,Protest with intervention,2,0,21032.0,Demonstrations
06/27/2020,Russia,Saint Petersburg,Protests,Protest with intervention,3,0,21032.0,Demonstrations
07/04/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
07/18/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
08/01/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33279.0,Demonstrations
08/08/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
10/03/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
10/10/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
12/26/2020,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,21032.0,Demonstrations
01/16/2021,Russia,Saint Petersburg,Protests,Protest with intervention,4,0,20940.0,Demonstrations
01/30/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33134.0,Demonstrations
03/20/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,20940.0,Demonstrations
03/27/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,3002.0,Demonstrations
04/17/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33134.0,Demonstrations
05/01/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,20940.0,Demonstrations
07/24/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,6194.0,Demonstrations
08/21/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,20940.0,Demonstrations
09/18/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,6194.0,Demonstrations
10/30/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,20940.0,Demonstrations
11/06/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,14444.0,Demonstrations
11/20/2021,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,6194.0,Demonstrations
01/15/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,20884.0,Demonstrations
01/22/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,9892.0,Demonstrations
02/19/2022,Russia,Saint Petersburg,Protests,Protest with intervention,3,0,33045.0,Demonstrations
02/26/2022,Russia,Saint Petersburg,Protests,Protest with intervention,8,0,42937.0,Demonstrations
03/05/2022,Russia,Saint Petersburg,Protests,Protest with intervention,3,0,33045.0,Demonstrations
03/12/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33045.0,Demonstrations
04/02/2022,Russia,Saint Petersburg,Protests,Protest with intervention,2,0,33045.0,Demonstrations
04/09/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33045.0,Demonstrations
04/16/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33045.0,Demonstrations
04/30/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33045.0,Demonstrations
05/07/2022,Russia,Saint Petersburg,Protests,Protest with intervention,1,0,33045.0,Demonstrations
