WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
04/09/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,7,230720.0,Political violence,4.334257975034674e-06
04/16/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,447504.0,Political violence,2.5538478826047204e-06
04/23/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,6,105882.0,Political violence,1.888895185206173e-05
04/30/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,3,181979.0,Political violence,1.6485418647206547e-05
05/07/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,78511.0,Political violence,1.5284482429213742e-05
05/14/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,359458.0,Political violence,2.7819661824190862e-06
05/21/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,75018.0,Political violence,1.5996160921378867e-05
05/28/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,122926.0,Political violence,1.016871939215463e-05
06/04/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,5,123616.0,Political violence,6.741306411252049e-06
06/11/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,68765.0,Political violence,1.454228168399622e-05
06/18/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,125860.0,Political violence,7.94533608771651e-06
06/25/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,34037.0,Political violence,2.9379792578664396e-05
07/02/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,13,454464.0,Political violence,3.5756407548232643e-06
07/09/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,5,217557.0,Political violence,4.5964965503293395e-06
07/16/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,5,239816.0,Political violence,3.4748863017202077e-06
07/23/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,8,273816.0,Political violence,3.6520875332339964e-06
07/30/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,4,366563.0,Political violence,1.3640220098591511e-06
08/06/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,8,183899.0,Political violence,5.43776747018744e-06
08/13/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,360094.0,Political violence,2.7770526584725098e-06
08/20/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,285860.0,Political violence,2.6236619324144684e-06
08/27/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,254283.0,Political violence,4.494429996724684e-06
09/03/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,4,191251.0,Political violence,3.4858205534437293e-06
09/10/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,5,28528.0,Political violence,3.505328098710039e-05
09/17/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,9,10,511383.0,Political violence,2.172757231099022e-06
09/24/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,140543.0,Political violence,9.487013464443858e-06
10/01/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,50192.0,Political violence,2.3908192540643926e-05
10/08/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,1,80115.0,Political violence,3.1205142607501714e-06
10/15/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,126941.0,Political violence,9.84709431940823e-06
10/22/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,308907.0,Political violence,2.427915197777972e-06
10/29/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,5,90420.0,Political violence,1.8432500184325e-05
11/05/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,144889.0,Political violence,6.901835197979142e-06
11/12/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,49816.0,Political violence,2.007387184840212e-05
11/19/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,248895.0,Political violence,5.022198115671267e-06
11/26/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,1,50981.0,Political violence,9.807575371216728e-06
12/03/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,84609.0,Political violence,7.879382414006391e-06
12/10/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,6,219220.0,Political violence,3.4212206915427424e-06
12/17/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,1,61501.0,Political violence,8.129949106518593e-06
12/24/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,116265.0,Political violence,5.734027150618559e-06
12/31/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,12,21,579508.0,Political violence,3.019803005307951e-06
01/07/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,10,102607.0,Political violence,1.2182404709230365e-05
01/14/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,5,342471.0,Political violence,2.085682333060943e-06
01/21/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,3,110256.0,Political violence,5.44188071397475e-06
01/28/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,4,151694.0,Political violence,5.273774836183369e-06
02/04/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,3,52671.0,Political violence,2.8478669476562055e-05
02/11/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,5,110040.0,Political violence,7.573003756209862e-06
02/18/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,3,115997.0,Political violence,5.1725475658853244e-06
02/25/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,134853.0,Political violence,7.415482043410232e-06
03/04/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,76548.0,Political violence,1.7418264792461373e-05
03/11/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,1,321253.0,Political violence,1.5564056989351072e-06
03/18/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,237200.0,Political violence,5.269814502529511e-06
03/25/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,9,108090.0,Political violence,2.775464890369137e-05
04/01/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,9,13,239565.0,Political violence,6.029446891008471e-06
04/08/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,3,21241.0,Political violence,7.06181441551716e-05
04/15/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,0,9093.0,Political violence,0.0
04/22/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,12,228284.0,Political violence,7.509443124729347e-06
04/29/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,7,190670.0,Political violence,7.34252897676614e-06
05/06/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,12,220460.0,Political violence,6.803955366052799e-06
05/13/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,83937.0,Political violence,1.7870545766467707e-05
05/20/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,356360.0,Political violence,4.209226624761477e-06
05/27/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,238816.0,Political violence,4.7855132941559315e-06
06/03/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,11,11,412193.0,Political violence,2.4260479920813793e-06
06/10/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,110899.0,Political violence,1.1271517326576435e-05
06/17/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,10,56677.0,Political violence,2.5205487738790487e-05
06/24/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,9,294270.0,Political violence,5.0973595677439085e-06
07/01/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,3,59751.0,Political violence,2.510418235678064e-05
07/08/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,159916.0,Political violence,4.689962230170839e-06
07/15/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,254471.0,Political violence,3.9297208719264675e-06
07/22/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,191651.0,Political violence,6.2613813650854935e-06
07/29/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,9,237447.0,Political violence,7.580639047871736e-06
08/05/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,6,175649.0,Political violence,5.693172178606198e-06
08/12/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,28,521809.0,Political violence,6.707435095983396e-06
08/19/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,100233.0,Political violence,1.2470942703500844e-05
08/26/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,158790.0,Political violence,7.1972866229431505e-06
09/02/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,10,12,329659.0,Political violence,3.6401250989659016e-06
09/09/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,346708.0,Political violence,3.4611257888482524e-06
09/16/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,95982.0,Political violence,1.3891493543928375e-05
09/23/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,220581.0,Political violence,4.5334820315439675e-06
09/30/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,94171.0,Political violence,1.2742776438606364e-05
10/07/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,150524.0,Political violence,6.643458850415881e-06
10/14/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,3,11558.0,Political violence,0.00012978023879563937
10/21/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,2,156313.0,Political violence,3.198710280015098e-06
10/28/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,4,193056.0,Political violence,4.143875352229405e-06
11/04/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,8,39934.0,Political violence,0.00010016527269995493
11/11/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,9301.0,Political violence,0.00010751532093323298
11/18/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,165291.0,Political violence,8.066581564231165e-06
11/25/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,6,298867.0,Political violence,6.691939892995881e-06
12/02/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,0,2372.0,Political violence,0.0
12/09/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,69209.0,Political violence,1.444898784840122e-05
12/16/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,183345.0,Political violence,5.454198369194687e-06
12/23/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,69209.0,Political violence,1.444898784840122e-05
01/06/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,35516.0,Political violence,2.8156323910350266e-05
01/20/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,33795.0,Political violence,2.9590176061547566e-05
01/27/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,18,213953.0,Political violence,1.201866097427272e-05
02/10/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,220652.0,Political violence,5.1794551731103405e-06
02/17/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,9,22858.0,Political violence,0.0001968676174643451
02/24/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,7,119358.0,Political violence,1.1729419058630338e-05
03/02/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,7,209045.0,Political violence,6.697122629098998e-06
03/09/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,278969.0,Political violence,3.584627682645742e-06
03/16/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,163629.0,Political violence,7.639232654358334e-06
03/23/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,7,190962.0,Political violence,5.236643939631968e-06
03/30/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,9,12,280803.0,Political violence,4.7482873521056875e-06
04/06/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,9,304158.0,Political violence,4.931647367486635e-06
04/13/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,106862.0,Political violence,1.1229436095150755e-05
04/20/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,147821.0,Political violence,6.764938675830904e-06
04/27/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,62817.0,Political violence,1.5919257525828995e-05
05/04/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,232340.0,Political violence,4.304037186881294e-06
05/11/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,83936.0,Political violence,1.1913839115516584e-05
05/18/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,9,8,219955.0,Political violence,4.041230655765447e-06
05/25/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,6,145970.0,Political violence,1.3701445502500514e-05
06/01/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,3,283741.0,Political violence,2.1146045160903783e-06
06/08/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,7,289458.0,Political violence,3.4547326382411263e-06
06/15/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,128075.0,Political violence,7.807925043919578e-06
06/22/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,47452.0,Political violence,2.8098569782798055e-05
06/29/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,238818.0,Political violence,4.187289065313335e-06
07/06/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,40340.0,Political violence,3.7183936539414975e-05
07/13/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,34876.0,Political violence,1.9115341973467907e-05
07/20/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,4,258828.0,Political violence,5.1514261723358104e-06
07/27/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,38651.0,Political violence,1.940441385733875e-05
08/03/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,205052.0,Political violence,3.251207823706507e-06
08/10/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,35258.0,Political violence,4.25435362187305e-05
08/17/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,378252.0,Political violence,3.1724881824815207e-06
08/24/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,7,211943.0,Political violence,5.504624671098676e-06
08/31/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,83950.0,Political violence,8.933889219773675e-06
09/07/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,35291.0,Political violence,2.8335836332209347e-05
09/14/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,9,193256.0,Political violence,7.761725379807096e-06
09/21/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,164617.0,Political violence,7.2896480922383475e-06
09/28/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,10,141444.0,Political violence,1.7674839512457226e-05
10/05/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,5,579194.0,Political violence,1.7265372224159781e-06
10/12/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,7,371403.0,Political violence,2.692493060099138e-06
10/19/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,2,2,78994.0,Political violence,1.2659189305516875e-05
10/26/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,0,5320.0,Political violence,0.0
11/02/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,83788.0,Political violence,1.1934883276841552e-05
11/09/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,177455.0,Political violence,8.452847200698768e-06
11/16/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,233884.0,Political violence,2.8504158756762613e-06
11/23/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,4,230404.0,Political violence,4.340202427041197e-06
11/30/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,9,287606.0,Political violence,1.0430936767661314e-05
12/07/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,7,185442.0,Political violence,7.5495303113641994e-06
12/14/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,165469.0,Political violence,6.0434280741407765e-06
12/21/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,1,1,142289.0,Political violence,7.027950157777481e-06
12/28/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,78123.0,Political violence,1.2800327688388822e-05
01/04/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,5,263884.0,Political violence,4.7369298631216745e-06
01/11/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,3,112688.0,Political violence,8.874059349708931e-06
01/18/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,233471.0,Political violence,3.212390403947385e-06
01/25/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,1,117403.0,Political violence,2.8392233020734847e-06
02/01/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,4,81124.0,Political violence,8.21787222852259e-06
02/08/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,5,95614.0,Political violence,7.470513881708895e-06
02/15/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,146796.0,Political violence,1.0218262077985776e-05
02/22/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,8,9,349071.0,Political violence,3.22284005259675e-06
03/01/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,193956.0,Political violence,6.186970240673143e-06
03/08/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,9,178050.0,Political violence,7.221085569864003e-06
03/15/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,10,236406.0,Political violence,6.042872975184337e-06
03/22/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,7,181945.0,Political violence,9.618291241858804e-06
03/29/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,3,226457.0,Political violence,2.649509619927845e-06
04/05/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,398020.0,Political violence,2.8713560696878114e-06
04/12/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,6,80649.0,Political violence,1.4879291745712903e-05
04/19/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,9,276877.0,Political violence,4.643629791258521e-06
04/26/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,3,112413.0,Political violence,5.337460969816658e-06
05/03/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,6,302064.0,Political violence,2.8376200313273254e-06
05/10/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,9,39552.0,Political violence,5.68871359223301e-05
05/17/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,3,107133.0,Political violence,4.667096039502301e-06
05/24/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,3,156834.0,Political violence,3.1880842164326614e-06
05/31/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,5,0,115553.0,Political violence,0.0
06/07/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,7,211599.0,Political violence,4.72592025482162e-06
06/14/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,7,308252.0,Political violence,3.784782147939565e-06
06/21/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,7,252229.0,Political violence,4.625426365194592e-06
06/28/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,6,325400.0,Political violence,2.6341206427254367e-06
07/05/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,258442.0,Political violence,5.804010184103203e-06
07/12/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,4,176636.0,Political violence,3.7742400567645703e-06
07/19/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,5,310613.0,Political violence,2.682866890095821e-06
07/26/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,10,7,156824.0,Political violence,4.463602509819925e-06
08/02/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,13,368140.0,Political violence,5.044664685018898e-06
08/09/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,85828.0,Political violence,8.738407046651442e-06
08/16/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,2,88811.0,Political violence,7.506577638655873e-06
08/23/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,10,9,269261.0,Political violence,3.342481829897386e-06
08/30/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,6,104559.0,Political violence,9.563978232385542e-06
09/06/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,11,13,339579.0,Political violence,3.4802451913050626e-06
09/13/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,3,5,40359.0,Political violence,4.129603475474285e-05
09/20/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,11,15,233394.0,Political violence,5.842636758598608e-06
09/27/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,7,8,189643.0,Political violence,6.026360808767752e-06
10/04/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,6,11,200651.0,Political violence,9.136925972625769e-06
10/11/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,6,60686.0,Political violence,2.4717397752364632e-05
10/18/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Attack,4,3,117817.0,Political violence,6.365804595262144e-06
02/08/2020,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,0,18124.0,Political violence,0.0
06/26/2021,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,1767.0,Political violence,0.0005659309564233164
12/25/2021,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,12311.0,Political violence,8.122816992933149e-05
04/16/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,181979.0,Political violence,5.495139549068849e-06
10/29/2022,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,0,70775.0,Political violence,0.0
02/18/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,2512.0,Political violence,0.0003980891719745223
02/25/2023,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,22209.0,Political violence,4.5026790940609664e-05
10/05/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,24101.0,Political violence,4.1492054271606986e-05
11/02/2024,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,69209.0,Political violence,1.444898784840122e-05
04/26/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,2,2,237.0,Political violence,0.004219409282700422
10/11/2025,Mexico,Veracruz de Ignacio de la Llave,Violence against civilians,Sexual violence,1,1,3520.0,Political violence,0.0002840909090909091
02/01/2020,Mexico,Yucatan,Battles,Armed clash,1,0,264756.0,Political violence,0.0
02/15/2020,Mexico,Yucatan,Battles,Armed clash,1,0,25168.0,Political violence,0.0
06/06/2020,Mexico,Yucatan,Battles,Armed clash,1,1,25168.0,Political violence,3.9732994278448824e-05
07/17/2021,Mexico,Yucatan,Battles,Armed clash,2,1,260764.0,Political violence,1.9174425917688023e-06
08/28/2021,Mexico,Yucatan,Battles,Armed clash,1,1,24431.0,Political violence,4.0931603290900904e-05
02/12/2022,Mexico,Yucatan,Battles,Armed clash,1,1,261700.0,Political violence,3.821169277799006e-06
10/08/2022,Mexico,Yucatan,Battles,Armed clash,1,0,17830.0,Political violence,0.0
01/28/2023,Mexico,Yucatan,Battles,Armed clash,1,1,43445.0,Political violence,2.3017608470479917e-05
09/23/2023,Mexico,Yucatan,Battles,Armed clash,1,0,43445.0,Political violence,0.0
09/07/2024,Mexico,Yucatan,Battles,Armed clash,1,1,18693.0,Political violence,5.349596105494035e-05
04/12/2025,Mexico,Yucatan,Battles,Armed clash,1,0,26378.0,Political violence,0.0
06/14/2025,Mexico,Yucatan,Battles,Armed clash,1,0,17963.0,Political violence,0.0
10/01/2022,Mexico,Yucatan,Protests,Excessive force against protesters,1,0,10967.0,Political violence; Demonstrations,0.0
02/01/2020,Mexico,Yucatan,Riots,Mob violence,1,0,22525.0,Political violence,0.0
05/02/2020,Mexico,Yucatan,Riots,Mob violence,1,0,1171.0,Political violence,0.0
05/16/2020,Mexico,Yucatan,Riots,Mob violence,1,0,5040.0,Political violence,0.0
05/23/2020,Mexico,Yucatan,Riots,Mob violence,1,0,43914.0,Political violence,0.0
11/21/2020,Mexico,Yucatan,Riots,Mob violence,1,0,43914.0,Political violence,0.0
04/24/2021,Mexico,Yucatan,Riots,Mob violence,1,0,43135.0,Political violence,0.0
05/22/2021,Mexico,Yucatan,Riots,Mob violence,1,0,230.0,Political violence,0.0
05/29/2021,Mexico,Yucatan,Riots,Mob violence,1,0,33059.0,Political violence,0.0
06/05/2021,Mexico,Yucatan,Riots,Mob violence,2,0,70317.0,Political violence,0.0
