WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
07/16/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,596.0,Political violence,0.0008389261744966443
07/23/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2727.0,Political violence,0.0
08/13/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,25837.0,Political violence,0.0
08/27/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,139034.0,Political violence,0.0
09/10/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,2,166561.0,Political violence,1.715373260933146e-06
09/17/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,3575.0,Political violence,9.324009324009324e-05
09/24/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,522.0,Political violence,0.0
10/01/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,4,1,29609.0,Political violence,8.443378702421561e-06
10/08/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,14,4,175586.0,Political violence,1.6272042515592687e-06
10/15/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,171975.0,Political violence,0.0
10/22/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,2,24108.0,Political violence,1.3826668878933687e-05
10/29/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,16021.0,Political violence,0.0
11/05/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,7202.0,Political violence,0.0
11/12/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,11,6,187957.0,Political violence,2.9020177245569227e-06
11/19/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,26011.0,Political violence,6.40754552561096e-06
11/26/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,61153.0,Political violence,0.0
12/03/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,3977.0,Political violence,0.0
12/10/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,11167.0,Political violence,0.0
12/17/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,170606.0,Political violence,9.76909760891567e-07
12/31/2022,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,25580.0,Political violence,0.0
01/07/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,33548.0,Political violence,0.0
01/14/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,11,5,50693.0,Political violence,8.966631577248428e-06
01/21/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,2606.0,Political violence,0.0
01/28/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,13307.0,Political violence,0.0
02/04/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,63861.0,Political violence,2.6098349018441097e-06
02/11/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,37174.0,Political violence,0.0
02/18/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,9,3,46706.0,Political violence,7.136841804764555e-06
02/25/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,162.0,Political violence,0.0
03/04/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,43761.0,Political violence,0.0
03/11/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,189098.0,Political violence,0.0
03/18/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,1,13223.0,Political violence,3.781290176208122e-05
03/25/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,1281.0,Political violence,0.0
04/01/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,4759.0,Political violence,0.0
04/08/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,3545.0,Political violence,0.0
04/15/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,12665.0,Political violence,0.0
04/22/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,14436.0,Political violence,0.0
04/29/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,10638.0,Political violence,0.0
05/06/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,16,1,27092.0,Political violence,2.3069540823859444e-06
05/13/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,2,14390.0,Political violence,1.985505807604487e-05
05/20/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,63,2,85502.0,Political violence,3.7128993176804924e-07
05/27/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,96,12,95401.0,Political violence,1.310258802318634e-06
06/03/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,79,2,78992.0,Political violence,3.2049391958935754e-07
06/10/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,36,0,43505.0,Political violence,0.0
06/17/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,50,0,49462.0,Political violence,0.0
06/24/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,34,0,38416.0,Political violence,0.0
07/01/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,50,1,86416.0,Political violence,2.3143862247731902e-07
07/08/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,34,0,43382.0,Political violence,0.0
07/15/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,68,1,45311.0,Political violence,3.2455435441595146e-07
07/22/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,50,0,43637.0,Political violence,0.0
07/29/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,88,0,58279.0,Political violence,0.0
08/05/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,38,1,41839.0,Political violence,6.289774964431322e-07
08/12/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,48,1,44614.0,Political violence,4.669685151148369e-07
08/19/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,72,0,41591.0,Political violence,0.0
08/26/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,41804.0,Political violence,0.0
09/02/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,69,2,55506.0,Political violence,5.222049372387996e-07
09/09/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,89,0,260758.0,Political violence,0.0
09/16/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,96,1,54887.0,Political violence,1.8978385895870912e-07
09/23/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,86,0,68725.0,Political violence,0.0
09/30/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,61,0,49965.0,Political violence,0.0
10/07/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,40,3,60141.0,Political violence,1.2470693869406894e-06
10/14/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,54,0,50565.0,Political violence,0.0
10/21/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,48,0,43943.0,Political violence,0.0
10/28/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,50,0,38913.0,Political violence,0.0
11/04/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,44,0,68211.0,Political violence,0.0
11/11/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,47,0,44399.0,Political violence,0.0
11/18/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,20,0,43663.0,Political violence,0.0
11/25/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,36,0,29821.0,Political violence,0.0
12/02/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,53,0,46425.0,Political violence,0.0
12/09/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,51,0,42436.0,Political violence,0.0
12/16/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,57,0,42873.0,Political violence,0.0
12/23/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,68,1,187318.0,Political violence,7.850757723732463e-08
12/30/2023,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,75,27,304001.0,Political violence,1.1842066308992406e-06
01/06/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,63,0,75913.0,Political violence,0.0
01/13/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,58,0,62886.0,Political violence,0.0
01/20/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,46,74,65035.0,Political violence,2.4735844578671685e-05
01/27/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,39,0,92124.0,Political violence,0.0
02/03/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,57,0,255221.0,Political violence,0.0
02/10/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,50,7,272955.0,Political violence,5.129050576102288e-07
02/17/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,41,0,130242.0,Political violence,0.0
02/24/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,60,0,124666.0,Political violence,0.0
03/02/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,48,0,116660.0,Political violence,0.0
03/09/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,103,6,341518.0,Political violence,1.705691272040303e-07
03/16/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,140,14,373002.0,Political violence,2.680950772381917e-07
03/23/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,113,1,361527.0,Political violence,2.4478275542694996e-08
03/30/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,105,1,313241.0,Political violence,3.0404096283084026e-08
04/06/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,69,0,307840.0,Political violence,0.0
04/13/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,49,0,320409.0,Political violence,0.0
04/20/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,60,1,182316.0,Political violence,9.141636864930487e-08
04/27/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,53,0,145095.0,Political violence,0.0
05/04/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,77,4,341117.0,Political violence,1.5228807695908427e-07
05/11/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,152,20,336323.0,Political violence,3.912279189006433e-07
05/18/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,113,2,323477.0,Political violence,5.471521945686335e-08
05/25/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,103,4,295658.0,Political violence,1.313509238928447e-07
06/01/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,20,1,226341.0,Political violence,2.2090562469901608e-07
06/08/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,24,0,194943.0,Political violence,0.0
06/15/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,156258.0,Political violence,0.0
06/22/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,24,1,222414.0,Political violence,1.8733832702377847e-07
06/29/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,34,1,284333.0,Political violence,1.0344126325780812e-07
07/06/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,20.0,Political violence,0.0
07/13/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,2717.0,Political violence,0.0
07/20/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,86.0,Political violence,0.0
07/27/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,1416.0,Political violence,0.0
08/03/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,25,3,183683.0,Political violence,6.53299434351573e-07
08/10/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,32,0,99627.0,Political violence,0.0
08/17/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,27,1,55529.0,Political violence,6.669854857288451e-07
08/24/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,24,8,175196.0,Political violence,1.9026309580888454e-06
08/31/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,26,5,197521.0,Political violence,9.736063117728864e-07
09/07/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,138750.0,Political violence,0.0
09/14/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,33,3,230984.0,Political violence,3.9357310856635486e-07
09/21/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,24,3,204785.0,Political violence,6.103962692580023e-07
09/28/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,18,2,41430.0,Political violence,2.681899857859307e-06
10/05/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,24046.0,Political violence,0.0
10/12/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,15,0,28368.0,Political violence,0.0
10/19/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,23,0,184986.0,Political violence,0.0
10/26/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,11857.0,Political violence,0.0
11/02/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,26,0,19099.0,Political violence,0.0
11/09/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,12,0,172182.0,Political violence,0.0
11/16/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,16,0,27886.0,Political violence,0.0
11/23/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,16,0,26242.0,Political violence,0.0
11/30/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,32982.0,Political violence,0.0
12/07/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,23,0,42223.0,Political violence,0.0
12/14/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,30031.0,Political violence,0.0
12/21/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,26462.0,Political violence,0.0
12/28/2024,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,45299.0,Political violence,0.0
01/04/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,39517.0,Political violence,0.0
01/11/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,26,0,219209.0,Political violence,0.0
01/18/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,19,0,27047.0,Political violence,0.0
01/25/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,26140.0,Political violence,0.0
02/01/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,2097.0,Political violence,0.0
02/08/2025,Russia,Belgorod,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,92.0,Political violence,0.0
