WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
03/27/2021,Israel,Haifa,Violence against civilians,Attack,1,1,63527.0,Political violence,1.5741338328584695e-05
06/05/2021,Israel,Haifa,Violence against civilians,Attack,1,0,16468.0,Political violence,0.0
07/31/2021,Israel,Haifa,Violence against civilians,Attack,1,0,16468.0,Political violence,0.0
03/26/2022,Israel,Haifa,Violence against civilians,Attack,1,4,60789.0,Political violence,6.580137853888039e-05
04/09/2022,Israel,Haifa,Violence against civilians,Attack,1,0,43470.0,Political violence,0.0
06/11/2022,Israel,Haifa,Violence against civilians,Attack,1,0,37995.0,Political violence,0.0
07/23/2022,Israel,Haifa,Violence against civilians,Attack,1,0,43470.0,Political violence,0.0
09/03/2022,Israel,Haifa,Violence against civilians,Attack,2,1,40797.0,Political violence,1.2255803122778636e-05
02/04/2023,Israel,Haifa,Violence against civilians,Attack,1,0,4335.0,Political violence,0.0
04/15/2023,Israel,Haifa,Violence against civilians,Attack,1,0,38568.0,Political violence,0.0
10/14/2023,Israel,Haifa,Violence against civilians,Attack,1,0,7981.0,Political violence,0.0
10/05/2024,Israel,Haifa,Violence against civilians,Attack,1,1,61705.0,Political violence,1.6206142127866463e-05
02/22/2025,Israel,Haifa,Violence against civilians,Attack,1,2,41976.0,Political violence,4.76462740613684e-05
03/01/2025,Israel,Haifa,Violence against civilians,Attack,1,2,65487.0,Political violence,3.0540412600974236e-05
11/19/2022,Israel,Jerusalem,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,32976.0,Political violence,6.0650169820475496e-05
05/08/2021,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,13331.0,Political violence,0.0
05/06/2023,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,116576.0,Political violence,0.0
10/07/2023,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,6,1,204641.0,Political violence,8.144343834650274e-07
10/14/2023,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,130902.0,Political violence,0.0
12/09/2023,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,130902.0,Political violence,0.0
09/28/2024,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,16825.0,Political violence,0.0
11/09/2024,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,116576.0,Political violence,0.0
01/11/2025,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,25846.0,Political violence,0.0
03/22/2025,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,116576.0,Political violence,0.0
03/29/2025,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,133401.0,Political violence,0.0
04/12/2025,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,116576.0,Political violence,0.0
06/14/2025,Israel,Jerusalem,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,14326.0,Political violence,0.0
10/03/2020,Israel,Jerusalem,Protests,Excessive force against protesters,1,0,13561.0,Political violence; Demonstrations,0.0
11/07/2020,Israel,Jerusalem,Protests,Excessive force against protesters,1,0,13561.0,Political violence; Demonstrations,0.0
02/08/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
03/21/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
03/28/2020,Israel,Jerusalem,Riots,Mob violence,2,0,29744.0,Political violence,0.0
04/04/2020,Israel,Jerusalem,Riots,Mob violence,5,0,105763.0,Political violence,0.0
04/11/2020,Israel,Jerusalem,Riots,Mob violence,1,0,62458.0,Political violence,0.0
04/18/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
04/25/2020,Israel,Jerusalem,Riots,Mob violence,3,0,92202.0,Political violence,0.0
05/09/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
06/06/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
08/08/2020,Israel,Jerusalem,Riots,Mob violence,2,0,29744.0,Political violence,0.0
10/03/2020,Israel,Jerusalem,Riots,Mob violence,7,0,145101.0,Political violence,0.0
10/24/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
11/07/2020,Israel,Jerusalem,Riots,Mob violence,4,0,13561.0,Political violence,0.0
11/21/2020,Israel,Jerusalem,Riots,Mob violence,1,0,13561.0,Political violence,0.0
11/28/2020,Israel,Jerusalem,Riots,Mob violence,1,0,29744.0,Political violence,0.0
01/02/2021,Israel,Jerusalem,Riots,Mob violence,1,0,30482.0,Political violence,0.0
01/09/2021,Israel,Jerusalem,Riots,Mob violence,4,0,94490.0,Political violence,0.0
01/16/2021,Israel,Jerusalem,Riots,Mob violence,7,0,121347.0,Political violence,0.0
01/23/2021,Israel,Jerusalem,Riots,Mob violence,7,0,94490.0,Political violence,0.0
02/27/2021,Israel,Jerusalem,Riots,Mob violence,2,0,30482.0,Political violence,0.0
04/03/2021,Israel,Jerusalem,Riots,Mob violence,1,0,30482.0,Political violence,0.0
04/10/2021,Israel,Jerusalem,Riots,Mob violence,2,0,13897.0,Political violence,0.0
04/17/2021,Israel,Jerusalem,Riots,Mob violence,3,0,62953.0,Political violence,0.0
04/24/2021,Israel,Jerusalem,Riots,Mob violence,4,0,57339.0,Political violence,0.0
05/08/2021,Israel,Jerusalem,Riots,Mob violence,3,0,13897.0,Political violence,0.0
05/15/2021,Israel,Jerusalem,Riots,Mob violence,1,0,13897.0,Political violence,0.0
06/05/2021,Israel,Jerusalem,Riots,Mob violence,1,0,13897.0,Political violence,0.0
06/12/2021,Israel,Jerusalem,Riots,Mob violence,1,0,30482.0,Political violence,0.0
07/24/2021,Israel,Jerusalem,Riots,Mob violence,1,0,30482.0,Political violence,0.0
07/31/2021,Israel,Jerusalem,Riots,Mob violence,1,0,13897.0,Political violence,0.0
08/14/2021,Israel,Jerusalem,Riots,Mob violence,1,0,13897.0,Political violence,0.0
09/11/2021,Israel,Jerusalem,Riots,Mob violence,1,0,32471.0,Political violence,0.0
11/20/2021,Israel,Jerusalem,Riots,Mob violence,3,0,57339.0,Political violence,0.0
12/11/2021,Israel,Jerusalem,Riots,Mob violence,2,0,26857.0,Political violence,0.0
12/18/2021,Israel,Jerusalem,Riots,Mob violence,1,0,12960.0,Political violence,0.0
01/08/2022,Israel,Jerusalem,Riots,Mob violence,1,0,30956.0,Political violence,0.0
01/15/2022,Israel,Jerusalem,Riots,Mob violence,1,0,14113.0,Political violence,0.0
01/22/2022,Israel,Jerusalem,Riots,Mob violence,1,0,11892.0,Political violence,0.0
02/26/2022,Israel,Jerusalem,Riots,Mob violence,2,0,45069.0,Political violence,0.0
03/12/2022,Israel,Jerusalem,Riots,Mob violence,1,0,65003.0,Political violence,0.0
03/19/2022,Israel,Jerusalem,Riots,Mob violence,1,0,65003.0,Political violence,0.0
03/26/2022,Israel,Jerusalem,Riots,Mob violence,1,0,14113.0,Political violence,0.0
04/30/2022,Israel,Jerusalem,Riots,Mob violence,2,0,27274.0,Political violence,0.0
07/30/2022,Israel,Jerusalem,Riots,Mob violence,1,0,14113.0,Political violence,0.0
08/13/2022,Israel,Jerusalem,Riots,Mob violence,1,0,14113.0,Political violence,0.0
08/20/2022,Israel,Jerusalem,Riots,Mob violence,1,0,14113.0,Political violence,0.0
10/08/2022,Israel,Jerusalem,Riots,Mob violence,1,0,30956.0,Political violence,0.0
10/22/2022,Israel,Jerusalem,Riots,Mob violence,1,0,30956.0,Political violence,0.0
10/29/2022,Israel,Jerusalem,Riots,Mob violence,2,0,76895.0,Political violence,0.0
11/19/2022,Israel,Jerusalem,Riots,Mob violence,3,0,62000.0,Political violence,0.0
12/17/2022,Israel,Jerusalem,Riots,Mob violence,2,0,30956.0,Political violence,0.0
03/25/2023,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
06/10/2023,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
06/17/2023,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
07/15/2023,Israel,Jerusalem,Riots,Mob violence,1,0,33253.0,Political violence,0.0
08/12/2023,Israel,Jerusalem,Riots,Mob violence,2,0,47579.0,Political violence,0.0
08/26/2023,Israel,Jerusalem,Riots,Mob violence,2,0,101917.0,Political violence,0.0
09/23/2023,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
10/28/2023,Israel,Jerusalem,Riots,Mob violence,1,0,31422.0,Political violence,0.0
04/13/2024,Israel,Jerusalem,Riots,Mob violence,1,0,31422.0,Political violence,0.0
07/06/2024,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
03/15/2025,Israel,Jerusalem,Riots,Mob violence,1,0,65982.0,Political violence,0.0
04/12/2025,Israel,Jerusalem,Riots,Mob violence,1,0,31422.0,Political violence,0.0
05/10/2025,Israel,Jerusalem,Riots,Mob violence,1,0,65982.0,Political violence,0.0
05/24/2025,Israel,Jerusalem,Riots,Mob violence,1,0,14326.0,Political violence,0.0
07/19/2025,Israel,Jerusalem,Riots,Mob violence,2,0,14326.0,Political violence,0.0
09/06/2025,Israel,Jerusalem,Riots,Mob violence,1,0,41066.0,Political violence,0.0
01/25/2020,Israel,Jerusalem,Riots,Violent demonstration,3,0,43305.0,Demonstrations,0.0
04/11/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,29744.0,Demonstrations,0.0
04/18/2020,Israel,Jerusalem,Riots,Violent demonstration,3,0,105763.0,Demonstrations,0.0
04/25/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,29744.0,Demonstrations,0.0
06/13/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
07/11/2020,Israel,Jerusalem,Riots,Violent demonstration,4,0,13561.0,Demonstrations,0.0
07/18/2020,Israel,Jerusalem,Riots,Violent demonstration,6,0,43305.0,Demonstrations,0.0
07/25/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
08/01/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
08/15/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,13561.0,Demonstrations,0.0
08/22/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,35388.0,Demonstrations,0.0
09/05/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,13561.0,Demonstrations,0.0
09/26/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
10/17/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
10/24/2020,Israel,Jerusalem,Riots,Violent demonstration,1,0,13561.0,Demonstrations,0.0
10/31/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,43305.0,Demonstrations,0.0
11/07/2020,Israel,Jerusalem,Riots,Violent demonstration,2,0,29744.0,Demonstrations,0.0
11/14/2020,Israel,Jerusalem,Riots,Violent demonstration,3,0,56488.0,Demonstrations,0.0
12/05/2020,Israel,Jerusalem,Riots,Violent demonstration,4,0,25570.0,Demonstrations,0.0
12/19/2020,Israel,Jerusalem,Riots,Violent demonstration,5,0,13561.0,Demonstrations,0.0
12/26/2020,Israel,Jerusalem,Riots,Violent demonstration,5,0,13561.0,Demonstrations,0.0
01/02/2021,Israel,Jerusalem,Riots,Violent demonstration,4,0,13897.0,Demonstrations,0.0
01/09/2021,Israel,Jerusalem,Riots,Violent demonstration,3,0,44379.0,Demonstrations,0.0
01/16/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,94490.0,Demonstrations,0.0
01/23/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
01/30/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
02/06/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,44379.0,Demonstrations,0.0
02/20/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
02/27/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,30482.0,Demonstrations,0.0
03/06/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
03/13/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,44379.0,Demonstrations,0.0
03/20/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
04/03/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,30482.0,Demonstrations,0.0
04/10/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,44379.0,Demonstrations,0.0
05/01/2021,Israel,Jerusalem,Riots,Violent demonstration,3,0,53734.0,Demonstrations,0.0
05/08/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,11627.0,Demonstrations,0.0
05/29/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,13897.0,Demonstrations,0.0
06/19/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,43442.0,Demonstrations,0.0
06/26/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
07/24/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
07/31/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
08/07/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
08/14/2021,Israel,Jerusalem,Riots,Violent demonstration,3,0,26857.0,Demonstrations,0.0
08/21/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
09/04/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
09/11/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,30482.0,Demonstrations,0.0
10/16/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,12960.0,Demonstrations,0.0
10/30/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
11/06/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
11/13/2021,Israel,Jerusalem,Riots,Violent demonstration,2,0,26857.0,Demonstrations,0.0
11/20/2021,Israel,Jerusalem,Riots,Violent demonstration,3,0,26857.0,Demonstrations,0.0
12/11/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
12/18/2021,Israel,Jerusalem,Riots,Violent demonstration,1,0,13897.0,Demonstrations,0.0
01/01/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,30956.0,Demonstrations,0.0
01/08/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,44117.0,Demonstrations,0.0
01/22/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,30956.0,Demonstrations,0.0
01/29/2022,Israel,Jerusalem,Riots,Violent demonstration,3,0,45069.0,Demonstrations,0.0
02/12/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,30956.0,Demonstrations,0.0
02/19/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,44117.0,Demonstrations,0.0
02/26/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,30956.0,Demonstrations,0.0
03/05/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,14113.0,Demonstrations,0.0
03/19/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,14113.0,Demonstrations,0.0
06/04/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,14113.0,Demonstrations,0.0
06/18/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,14113.0,Demonstrations,0.0
07/02/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,14113.0,Demonstrations,0.0
07/16/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,14113.0,Demonstrations,0.0
07/23/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,14113.0,Demonstrations,0.0
08/13/2022,Israel,Jerusalem,Riots,Violent demonstration,4,0,110072.0,Demonstrations,0.0
09/10/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,65003.0,Demonstrations,0.0
10/29/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,14113.0,Demonstrations,0.0
11/12/2022,Israel,Jerusalem,Riots,Violent demonstration,2,0,14113.0,Demonstrations,0.0
12/03/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,13161.0,Demonstrations,0.0
12/10/2022,Israel,Jerusalem,Riots,Violent demonstration,4,0,110072.0,Demonstrations,0.0
12/31/2022,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
01/14/2023,Israel,Jerusalem,Riots,Violent demonstration,2,0,14326.0,Demonstrations,0.0
02/04/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,25036.0,Demonstrations,0.0
02/18/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,31422.0,Demonstrations,0.0
02/25/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/04/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/11/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/18/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,2683.0,Demonstrations,0.0
03/25/2023,Israel,Jerusalem,Riots,Violent demonstration,3,0,14326.0,Demonstrations,0.0
04/01/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
06/03/2023,Israel,Jerusalem,Riots,Violent demonstration,3,0,14326.0,Demonstrations,0.0
06/10/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
06/17/2023,Israel,Jerusalem,Riots,Violent demonstration,2,0,14326.0,Demonstrations,0.0
06/24/2023,Israel,Jerusalem,Riots,Violent demonstration,3,0,80308.0,Demonstrations,0.0
07/01/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
07/08/2023,Israel,Jerusalem,Riots,Violent demonstration,2,0,54808.0,Demonstrations,0.0
07/15/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
07/22/2023,Israel,Jerusalem,Riots,Violent demonstration,4,0,55392.0,Demonstrations,0.0
08/12/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,41066.0,Demonstrations,0.0
08/19/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,41066.0,Demonstrations,0.0
09/02/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
09/09/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
11/04/2023,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
02/03/2024,Israel,Jerusalem,Riots,Violent demonstration,3,0,80308.0,Demonstrations,0.0
02/17/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
02/24/2024,Israel,Jerusalem,Riots,Violent demonstration,2,0,14326.0,Demonstrations,0.0
03/09/2024,Israel,Jerusalem,Riots,Violent demonstration,2,0,72488.0,Demonstrations,0.0
03/16/2024,Israel,Jerusalem,Riots,Violent demonstration,2,0,55392.0,Demonstrations,0.0
03/23/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/30/2024,Israel,Jerusalem,Riots,Violent demonstration,5,0,45748.0,Demonstrations,0.0
04/06/2024,Israel,Jerusalem,Riots,Violent demonstration,3,0,45748.0,Demonstrations,0.0
04/20/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
05/04/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
05/18/2024,Israel,Jerusalem,Riots,Violent demonstration,3,0,24496.0,Demonstrations,0.0
05/25/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
06/01/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
06/22/2024,Israel,Jerusalem,Riots,Violent demonstration,2,0,14326.0,Demonstrations,0.0
06/29/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
07/06/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
08/17/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
08/31/2024,Israel,Jerusalem,Riots,Violent demonstration,2,0,39362.0,Demonstrations,0.0
09/07/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
09/21/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,65982.0,Demonstrations,0.0
09/28/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
10/26/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
11/02/2024,Israel,Jerusalem,Riots,Violent demonstration,3,0,50261.0,Demonstrations,0.0
12/28/2024,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
01/11/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
01/18/2025,Israel,Jerusalem,Riots,Violent demonstration,3,0,14326.0,Demonstrations,0.0
01/25/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
02/01/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
02/08/2025,Israel,Jerusalem,Riots,Violent demonstration,2,0,28068.0,Demonstrations,0.0
02/15/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
02/22/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/01/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
03/15/2025,Israel,Jerusalem,Riots,Violent demonstration,2,0,14326.0,Demonstrations,0.0
03/22/2025,Israel,Jerusalem,Riots,Violent demonstration,5,0,55392.0,Demonstrations,0.0
03/29/2025,Israel,Jerusalem,Riots,Violent demonstration,2,0,55392.0,Demonstrations,0.0
04/26/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
05/03/2025,Israel,Jerusalem,Riots,Violent demonstration,2,0,55392.0,Demonstrations,0.0
06/28/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
07/05/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,14326.0,Demonstrations,0.0
07/19/2025,Israel,Jerusalem,Riots,Violent demonstration,4,0,80308.0,Demonstrations,0.0
08/02/2025,Israel,Jerusalem,Riots,Violent demonstration,3,0,86814.0,Demonstrations,0.0
08/30/2025,Israel,Jerusalem,Riots,Violent demonstration,4,0,95794.0,Demonstrations,0.0
09/13/2025,Israel,Jerusalem,Riots,Violent demonstration,2,0,45748.0,Demonstrations,0.0
10/04/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,65982.0,Demonstrations,0.0
10/11/2025,Israel,Jerusalem,Riots,Violent demonstration,1,0,65982.0,Demonstrations,0.0
10/18/2025,Israel,Jerusalem,Riots,Violent demonstration,4,0,111730.0,Demonstrations,0.0
05/16/2020,Israel,Jerusalem,Violence against civilians,Attack,1,0,13561.0,Political violence,0.0
04/24/2021,Israel,Jerusalem,Violence against civilians,Attack,1,0,24287.0,Political violence,0.0
06/12/2021,Israel,Jerusalem,Violence against civilians,Attack,1,0,13897.0,Political violence,0.0
07/17/2021,Israel,Jerusalem,Violence against civilians,Attack,1,1,13897.0,Political violence,7.195797654169965e-05
09/11/2021,Israel,Jerusalem,Violence against civilians,Attack,1,0,13897.0,Political violence,0.0
03/19/2022,Israel,Jerusalem,Violence against civilians,Attack,1,1,14113.0,Political violence,7.085665698292355e-05
01/21/2023,Israel,Jerusalem,Violence against civilians,Attack,1,0,31422.0,Political violence,0.0
04/22/2023,Israel,Jerusalem,Violence against civilians,Attack,1,1,14326.0,Political violence,6.980315510261064e-05
08/26/2023,Israel,Jerusalem,Violence against civilians,Attack,1,1,14326.0,Political violence,6.980315510261064e-05
11/25/2023,Israel,Jerusalem,Violence against civilians,Attack,1,6,14326.0,Political violence,0.00041881893061566385
04/20/2024,Israel,Jerusalem,Violence against civilians,Attack,1,0,14326.0,Political violence,0.0
05/17/2025,Israel,Jerusalem,Violence against civilians,Attack,1,1,14326.0,Political violence,6.980315510261064e-05
09/06/2025,Israel,Jerusalem,Violence against civilians,Attack,1,0,5919.0,Political violence,0.0
09/27/2025,Israel,Jerusalem,Violence against civilians,Attack,1,0,42587.0,Political violence,0.0
04/02/2022,Israel,Tel Aviv,Battles,Armed clash,1,0,42978.0,Political violence,0.0
08/05/2023,Israel,Tel Aviv,Battles,Armed clash,1,2,27002.0,Political violence,7.406858751203614e-05
07/13/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,1,1,27002.0,Political violence,3.703429375601807e-05
08/24/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,1,0,39437.0,Political violence,0.0
09/28/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,1,0,120800.0,Political violence,0.0
10/05/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,2,0,85712.0,Political violence,0.0
10/12/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,1,0,27002.0,Political violence,0.0
11/02/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,2,0,66439.0,Political violence,0.0
11/09/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,1,0,44110.0,Political violence,0.0
11/16/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,2,0,27002.0,Political violence,0.0
11/23/2024,Israel,Tel Aviv,Explosions/Remote violence,Air/drone strike,2,0,27002.0,Political violence,0.0
04/09/2022,Israel,Tel Aviv,Explosions/Remote violence,Grenade,1,0,26601.0,Political violence,0.0
09/09/2023,Israel,Tel Aviv,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,27002.0,Political violence,0.0
02/15/2025,Israel,Tel Aviv,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,120800.0,Political violence,0.0
11/14/2020,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,25560.0,Political violence,0.0
05/08/2021,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,285901.0,Political violence,0.0
05/15/2021,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,58740.0,Political violence,1.7024174327545114e-05
01/01/2022,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,42978.0,Political violence,0.0
08/06/2022,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,119006.0,Political violence,0.0
05/06/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,158120.0,Political violence,0.0
10/07/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,223849.0,Political violence,0.0
10/14/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,424967.0,Political violence,0.0
10/21/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,201745.0,Political violence,0.0
