WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
08/15/2020,North America,United States,Iowa,Protests,Excessive force against protesters,1,0,11081,Political violence; Demonstrations,3498,41.9412,-93.1512
08/22/2020,North America,United States,Iowa,Protests,Excessive force against protesters,1,0,11081,Political violence; Demonstrations,3498,41.9412,-93.1512
06/18/2022,North America,United States,Iowa,Protests,Excessive force against protesters,1,0,1128,Political violence; Demonstrations,3498,41.9412,-93.1512
01/04/2020,North America,United States,Iowa,Protests,Peaceful protest,4,0,20107,Demonstrations,3498,41.9412,-93.1512
01/11/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,4663,Demonstrations,3498,41.9412,-93.1512
01/18/2020,North America,United States,Iowa,Protests,Peaceful protest,4,0,17732,Demonstrations,3498,41.9412,-93.1512
01/25/2020,North America,United States,Iowa,Protests,Peaceful protest,6,0,18896,Demonstrations,3498,41.9412,-93.1512
02/01/2020,North America,United States,Iowa,Protests,Peaceful protest,3,0,7958,Demonstrations,3498,41.9412,-93.1512
02/15/2020,North America,United States,Iowa,Protests,Peaceful protest,2,0,2343,Demonstrations,3498,41.9412,-93.1512
02/22/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,4663,Demonstrations,3498,41.9412,-93.1512
02/29/2020,North America,United States,Iowa,Protests,Peaceful protest,2,0,8299,Demonstrations,3498,41.9412,-93.1512
04/04/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,1318,Demonstrations,3498,41.9412,-93.1512
05/02/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,4663,Demonstrations,3498,41.9412,-93.1512
05/23/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,10911,Demonstrations,3498,41.9412,-93.1512
05/30/2020,North America,United States,Iowa,Protests,Peaceful protest,49,0,75212,Demonstrations,3498,41.9412,-93.1512
06/06/2020,North America,United States,Iowa,Protests,Peaceful protest,23,0,47011,Demonstrations,3498,41.9412,-93.1512
06/13/2020,North America,United States,Iowa,Protests,Peaceful protest,17,0,25647,Demonstrations,3498,41.9412,-93.1512
06/20/2020,North America,United States,Iowa,Protests,Peaceful protest,4,0,8954,Demonstrations,3498,41.9412,-93.1512
06/27/2020,North America,United States,Iowa,Protests,Peaceful protest,7,0,11315,Demonstrations,3498,41.9412,-93.1512
07/04/2020,North America,United States,Iowa,Protests,Peaceful protest,7,0,24351,Demonstrations,3498,41.9412,-93.1512
07/11/2020,North America,United States,Iowa,Protests,Peaceful protest,4,0,7006,Demonstrations,3498,41.9412,-93.1512
07/18/2020,North America,United States,Iowa,Protests,Peaceful protest,7,0,9773,Demonstrations,3498,41.9412,-93.1512
07/25/2020,North America,United States,Iowa,Protests,Peaceful protest,3,0,6077,Demonstrations,3498,41.9412,-93.1512
08/01/2020,North America,United States,Iowa,Protests,Peaceful protest,3,0,4663,Demonstrations,3498,41.9412,-93.1512
08/15/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,19498,Demonstrations,3498,41.9412,-93.1512
08/22/2020,North America,United States,Iowa,Protests,Peaceful protest,14,0,24441,Demonstrations,3498,41.9412,-93.1512
08/29/2020,North America,United States,Iowa,Protests,Peaceful protest,6,0,17910,Demonstrations,3498,41.9412,-93.1512
09/05/2020,North America,United States,Iowa,Protests,Peaceful protest,3,0,10241,Demonstrations,3498,41.9412,-93.1512
09/19/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,16870,Demonstrations,3498,41.9412,-93.1512
09/26/2020,North America,United States,Iowa,Protests,Peaceful protest,6,0,12845,Demonstrations,3498,41.9412,-93.1512
10/03/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,8054,Demonstrations,3498,41.9412,-93.1512
10/10/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,9234,Demonstrations,3498,41.9412,-93.1512
10/17/2020,North America,United States,Iowa,Protests,Peaceful protest,5,0,19380,Demonstrations,3498,41.9412,-93.1512
10/24/2020,North America,United States,Iowa,Protests,Peaceful protest,2,0,3477,Demonstrations,3498,41.9412,-93.1512
10/31/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,1511,Demonstrations,3498,41.9412,-93.1512
11/07/2020,North America,United States,Iowa,Protests,Peaceful protest,3,0,16776,Demonstrations,3498,41.9412,-93.1512
11/14/2020,North America,United States,Iowa,Protests,Peaceful protest,2,0,4663,Demonstrations,3498,41.9412,-93.1512
11/21/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,5857,Demonstrations,3498,41.9412,-93.1512
12/05/2020,North America,United States,Iowa,Protests,Peaceful protest,1,0,4663,Demonstrations,3498,41.9412,-93.1512
01/02/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,7519,Demonstrations,3498,41.9412,-93.1512
01/09/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,5077,Demonstrations,3498,41.9412,-93.1512
01/16/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,5094,Demonstrations,3498,41.9412,-93.1512
01/23/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,14247,Demonstrations,3498,41.9412,-93.1512
02/06/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,5077,Demonstrations,3498,41.9412,-93.1512
02/20/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,1124,Demonstrations,3498,41.9412,-93.1512
02/27/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,14507,Demonstrations,3498,41.9412,-93.1512
03/13/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,6377,Demonstrations,3498,41.9412,-93.1512
03/20/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,19584,Demonstrations,3498,41.9412,-93.1512
03/27/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,12065,Demonstrations,3498,41.9412,-93.1512
04/10/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,9793,Demonstrations,3498,41.9412,-93.1512
04/17/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,7386,Demonstrations,3498,41.9412,-93.1512
04/24/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,6201,Demonstrations,3498,41.9412,-93.1512
05/01/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,8847,Demonstrations,3498,41.9412,-93.1512
05/08/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,5077,Demonstrations,3498,41.9412,-93.1512
05/15/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,22036,Demonstrations,3498,41.9412,-93.1512
05/22/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,5077,Demonstrations,3498,41.9412,-93.1512
05/29/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,16041,Demonstrations,3498,41.9412,-93.1512
06/05/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,7242,Demonstrations,3498,41.9412,-93.1512
06/12/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,7386,Demonstrations,3498,41.9412,-93.1512
06/19/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,5077,Demonstrations,3498,41.9412,-93.1512
07/03/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,12065,Demonstrations,3498,41.9412,-93.1512
07/17/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,6212,Demonstrations,3498,41.9412,-93.1512
07/24/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,5077,Demonstrations,3498,41.9412,-93.1512
07/31/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,2442,Demonstrations,3498,41.9412,-93.1512
08/07/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,19451,Demonstrations,3498,41.9412,-93.1512
08/14/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,12487,Demonstrations,3498,41.9412,-93.1512
08/21/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,5722,Demonstrations,3498,41.9412,-93.1512
08/28/2021,North America,United States,Iowa,Protests,Peaceful protest,7,0,18182,Demonstrations,3498,41.9412,-93.1512
09/04/2021,North America,United States,Iowa,Protests,Peaceful protest,6,0,17330,Demonstrations,3498,41.9412,-93.1512
09/11/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,11641,Demonstrations,3498,41.9412,-93.1512
09/18/2021,North America,United States,Iowa,Protests,Peaceful protest,9,0,33703,Demonstrations,3498,41.9412,-93.1512
09/25/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,4611,Demonstrations,3498,41.9412,-93.1512
10/02/2021,North America,United States,Iowa,Protests,Peaceful protest,7,0,22220,Demonstrations,3498,41.9412,-93.1512
10/09/2021,North America,United States,Iowa,Protests,Peaceful protest,4,0,7613,Demonstrations,3498,41.9412,-93.1512
10/16/2021,North America,United States,Iowa,Protests,Peaceful protest,6,0,7469,Demonstrations,3498,41.9412,-93.1512
10/23/2021,North America,United States,Iowa,Protests,Peaceful protest,5,0,14248,Demonstrations,3498,41.9412,-93.1512
10/30/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,12065,Demonstrations,3498,41.9412,-93.1512
11/06/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,12065,Demonstrations,3498,41.9412,-93.1512
11/13/2021,North America,United States,Iowa,Protests,Peaceful protest,3,0,16959,Demonstrations,3498,41.9412,-93.1512
11/20/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,1362,Demonstrations,3498,41.9412,-93.1512
12/04/2021,North America,United States,Iowa,Protests,Peaceful protest,1,0,12065,Demonstrations,3498,41.9412,-93.1512
12/11/2021,North America,United States,Iowa,Protests,Peaceful protest,2,0,13189,Demonstrations,3498,41.9412,-93.1512
01/08/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
01/22/2022,North America,United States,Iowa,Protests,Peaceful protest,3,0,17207,Demonstrations,3498,41.9412,-93.1512
01/29/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,2318,Demonstrations,3498,41.9412,-93.1512
02/05/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
02/12/2022,North America,United States,Iowa,Protests,Peaceful protest,3,0,8971,Demonstrations,3498,41.9412,-93.1512
02/26/2022,North America,United States,Iowa,Protests,Peaceful protest,7,0,17933,Demonstrations,3498,41.9412,-93.1512
03/05/2022,North America,United States,Iowa,Protests,Peaceful protest,9,0,20896,Demonstrations,3498,41.9412,-93.1512
03/19/2022,North America,United States,Iowa,Protests,Peaceful protest,4,0,13388,Demonstrations,3498,41.9412,-93.1512
03/26/2022,North America,United States,Iowa,Protests,Peaceful protest,4,0,11198,Demonstrations,3498,41.9412,-93.1512
04/02/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
04/09/2022,North America,United States,Iowa,Protests,Peaceful protest,5,0,22058,Demonstrations,3498,41.9412,-93.1512
04/16/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
04/23/2022,North America,United States,Iowa,Protests,Peaceful protest,4,0,17393,Demonstrations,3498,41.9412,-93.1512
04/30/2022,North America,United States,Iowa,Protests,Peaceful protest,8,0,29206,Demonstrations,3498,41.9412,-93.1512
05/07/2022,North America,United States,Iowa,Protests,Peaceful protest,8,0,25854,Demonstrations,3498,41.9412,-93.1512
05/14/2022,North America,United States,Iowa,Protests,Peaceful protest,9,0,26559,Demonstrations,3498,41.9412,-93.1512
05/28/2022,North America,United States,Iowa,Protests,Peaceful protest,2,0,5096,Demonstrations,3498,41.9412,-93.1512
06/04/2022,North America,United States,Iowa,Protests,Peaceful protest,3,0,19380,Demonstrations,3498,41.9412,-93.1512
06/11/2022,North America,United States,Iowa,Protests,Peaceful protest,6,0,25000,Demonstrations,3498,41.9412,-93.1512
06/18/2022,North America,United States,Iowa,Protests,Peaceful protest,5,0,19659,Demonstrations,3498,41.9412,-93.1512
06/25/2022,North America,United States,Iowa,Protests,Peaceful protest,6,0,25687,Demonstrations,3498,41.9412,-93.1512
07/02/2022,North America,United States,Iowa,Protests,Peaceful protest,2,0,7631,Demonstrations,3498,41.9412,-93.1512
07/09/2022,North America,United States,Iowa,Protests,Peaceful protest,3,0,5096,Demonstrations,3498,41.9412,-93.1512
07/23/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
07/30/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,1128,Demonstrations,3498,41.9412,-93.1512
08/13/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,5096,Demonstrations,3498,41.9412,-93.1512
08/27/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,1128,Demonstrations,3498,41.9412,-93.1512
09/03/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,1128,Demonstrations,3498,41.9412,-93.1512
09/24/2022,North America,United States,Iowa,Protests,Peaceful protest,4,0,17064,Demonstrations,3498,41.9412,-93.1512
10/01/2022,North America,United States,Iowa,Protests,Peaceful protest,2,0,2561,Demonstrations,3498,41.9412,-93.1512
10/08/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,12111,Demonstrations,3498,41.9412,-93.1512
10/15/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,12111,Demonstrations,3498,41.9412,-93.1512
10/22/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,2173,Demonstrations,3498,41.9412,-93.1512
11/05/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,2318,Demonstrations,3498,41.9412,-93.1512
11/12/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,1239,Demonstrations,3498,41.9412,-93.1512
11/19/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,2452,Demonstrations,3498,41.9412,-93.1512
11/26/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,12111,Demonstrations,3498,41.9412,-93.1512
12/03/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,12111,Demonstrations,3498,41.9412,-93.1512
12/17/2022,North America,United States,Iowa,Protests,Peaceful protest,1,0,2804,Demonstrations,3498,41.9412,-93.1512
01/07/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
01/14/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
01/21/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
01/28/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,6649,Demonstrations,3498,41.9412,-93.1512
02/04/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
02/18/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,8830,Demonstrations,3498,41.9412,-93.1512
02/25/2023,North America,United States,Iowa,Protests,Peaceful protest,21,0,64941,Demonstrations,3498,41.9412,-93.1512
03/04/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,7451,Demonstrations,3498,41.9412,-93.1512
03/11/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,3708,Demonstrations,3498,41.9412,-93.1512
03/25/2023,North America,United States,Iowa,Protests,Peaceful protest,6,0,25475,Demonstrations,3498,41.9412,-93.1512
04/01/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,12189,Demonstrations,3498,41.9412,-93.1512
04/08/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,19868,Demonstrations,3498,41.9412,-93.1512
04/15/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
04/22/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,9539,Demonstrations,3498,41.9412,-93.1512
04/29/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
05/06/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,4540,Demonstrations,3498,41.9412,-93.1512
05/13/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
05/20/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
05/27/2023,North America,United States,Iowa,Protests,Peaceful protest,5,0,9880,Demonstrations,3498,41.9412,-93.1512
06/03/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,4758,Demonstrations,3498,41.9412,-93.1512
06/10/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
06/17/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
06/24/2023,North America,United States,Iowa,Protests,Peaceful protest,5,0,19869,Demonstrations,3498,41.9412,-93.1512
07/08/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,9260,Demonstrations,3498,41.9412,-93.1512
07/15/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,2574,Demonstrations,3498,41.9412,-93.1512
07/22/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
08/05/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,2184,Demonstrations,3498,41.9412,-93.1512
08/19/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
08/26/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
09/23/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,14658,Demonstrations,3498,41.9412,-93.1512
09/30/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,14260,Demonstrations,3498,41.9412,-93.1512
10/07/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
10/14/2023,North America,United States,Iowa,Protests,Peaceful protest,2,0,12172,Demonstrations,3498,41.9412,-93.1512
10/21/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,15792,Demonstrations,3498,41.9412,-93.1512
10/28/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
11/04/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,12172,Demonstrations,3498,41.9412,-93.1512
11/11/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,17311,Demonstrations,3498,41.9412,-93.1512
11/25/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
12/02/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
12/09/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
12/16/2023,North America,United States,Iowa,Protests,Peaceful protest,3,0,10025,Demonstrations,3498,41.9412,-93.1512
12/23/2023,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
01/06/2024,North America,United States,Iowa,Protests,Peaceful protest,4,0,17294,Demonstrations,3498,41.9412,-93.1512
01/13/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
01/20/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
01/27/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,6782,Demonstrations,3498,41.9412,-93.1512
02/03/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,5122,Demonstrations,3498,41.9412,-93.1512
02/10/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
02/17/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
02/24/2024,North America,United States,Iowa,Protests,Peaceful protest,3,0,5122,Demonstrations,3498,41.9412,-93.1512
03/02/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,12172,Demonstrations,3498,41.9412,-93.1512
03/09/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,6081,Demonstrations,3498,41.9412,-93.1512
03/16/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,7306,Demonstrations,3498,41.9412,-93.1512
03/23/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
03/30/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,13306,Demonstrations,3498,41.9412,-93.1512
04/06/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
04/13/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
04/20/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
04/27/2024,North America,United States,Iowa,Protests,Peaceful protest,7,0,23857,Demonstrations,3498,41.9412,-93.1512
05/04/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
05/11/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
05/25/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
06/08/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
06/15/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
06/22/2024,North America,United States,Iowa,Protests,Peaceful protest,7,0,9135,Demonstrations,3498,41.9412,-93.1512
06/29/2024,North America,United States,Iowa,Protests,Peaceful protest,3,0,19623,Demonstrations,3498,41.9412,-93.1512
07/06/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,2184,Demonstrations,3498,41.9412,-93.1512
07/13/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,2088,Demonstrations,3498,41.9412,-93.1512
07/20/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
07/27/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,17294,Demonstrations,3498,41.9412,-93.1512
08/03/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,6256,Demonstrations,3498,41.9412,-93.1512
08/17/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
09/07/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
09/21/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
09/28/2024,North America,United States,Iowa,Protests,Peaceful protest,4,0,15635,Demonstrations,3498,41.9412,-93.1512
10/05/2024,North America,United States,Iowa,Protests,Peaceful protest,4,0,18428,Demonstrations,3498,41.9412,-93.1512
10/19/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1660,Demonstrations,3498,41.9412,-93.1512
10/26/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
11/09/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
11/16/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1660,Demonstrations,3498,41.9412,-93.1512
11/23/2024,North America,United States,Iowa,Protests,Peaceful protest,2,0,7586,Demonstrations,3498,41.9412,-93.1512
11/30/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,5122,Demonstrations,3498,41.9412,-93.1512
12/07/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1134,Demonstrations,3498,41.9412,-93.1512
12/14/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,1935,Demonstrations,3498,41.9412,-93.1512
12/21/2024,North America,United States,Iowa,Protests,Peaceful protest,1,0,12172,Demonstrations,3498,41.9412,-93.1512
01/04/2025,North America,United States,Iowa,Protests,Peaceful protest,1,0,2329,Demonstrations,3498,41.9412,-93.1512
01/18/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,4707,Demonstrations,3498,41.9412,-93.1512
01/25/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,17311,Demonstrations,3498,41.9412,-93.1512
02/01/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,20516,Demonstrations,3498,41.9412,-93.1512
02/08/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,7306,Demonstrations,3498,41.9412,-93.1512
02/15/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,7696,Demonstrations,3498,41.9412,-93.1512
02/22/2025,North America,United States,Iowa,Protests,Peaceful protest,8,0,18428,Demonstrations,3498,41.9412,-93.1512
03/01/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,22052,Demonstrations,3498,41.9412,-93.1512
03/08/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,22845,Demonstrations,3498,41.9412,-93.1512
03/15/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,7719,Demonstrations,3498,41.9412,-93.1512
03/22/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,17540,Demonstrations,3498,41.9412,-93.1512
03/29/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,21846,Demonstrations,3498,41.9412,-93.1512
04/05/2025,North America,United States,Iowa,Protests,Peaceful protest,16,0,51169,Demonstrations,3498,41.9412,-93.1512
04/12/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,14360,Demonstrations,3498,41.9412,-93.1512
04/19/2025,North America,United States,Iowa,Protests,Peaceful protest,6,0,22665,Demonstrations,3498,41.9412,-93.1512
04/26/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,23602,Demonstrations,3498,41.9412,-93.1512
05/03/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,4901,Demonstrations,3498,41.9412,-93.1512
05/10/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,2190,Demonstrations,3498,41.9412,-93.1512
05/24/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,937,Demonstrations,3498,41.9412,-93.1512
05/31/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,10134,Demonstrations,3498,41.9412,-93.1512
06/07/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,22980,Demonstrations,3498,41.9412,-93.1512
06/14/2025,North America,United States,Iowa,Protests,Peaceful protest,32,0,91185,Demonstrations,3498,41.9412,-93.1512
06/21/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,6256,Demonstrations,3498,41.9412,-93.1512
06/28/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,13042,Demonstrations,3498,41.9412,-93.1512
07/05/2025,North America,United States,Iowa,Protests,Peaceful protest,5,0,8830,Demonstrations,3498,41.9412,-93.1512
07/12/2025,North America,United States,Iowa,Protests,Peaceful protest,9,0,30441,Demonstrations,3498,41.9412,-93.1512
07/26/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,6256,Demonstrations,3498,41.9412,-93.1512
08/02/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,10808,Demonstrations,3498,41.9412,-93.1512
08/16/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,10212,Demonstrations,3498,41.9412,-93.1512
08/23/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,16368,Demonstrations,3498,41.9412,-93.1512
08/30/2025,North America,United States,Iowa,Protests,Peaceful protest,3,0,7916,Demonstrations,3498,41.9412,-93.1512
09/06/2025,North America,United States,Iowa,Protests,Peaceful protest,2,0,11555,Demonstrations,3498,41.9412,-93.1512
09/13/2025,North America,United States,Iowa,Protests,Peaceful protest,4,0,17294,Demonstrations,3498,41.9412,-93.1512
