WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
12/25/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13236,Demonstrations,1519,43.2183,76.9193
01/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
02/05/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
02/19/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
03/19/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
03/26/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
04/02/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
04/09/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
04/23/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
04/30/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
05/07/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
07/02/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
10/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
10/08/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
10/22/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
11/19/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,3,0,13375,Demonstrations,1519,43.2183,76.9193
12/03/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
12/10/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13375,Demonstrations,1519,43.2183,76.9193
03/25/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
04/29/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
10/21/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
12/30/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
05/11/2024,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
04/05/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
07/19/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
08/23/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Protests,Protest with intervention,1,0,13519,Demonstrations,1519,43.2183,76.9193
06/29/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,,Political violence,1519,43.2183,76.9193
07/20/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,,Political violence,1519,43.2183,76.9193
01/04/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,69732,Political violence,1519,43.2183,76.9193
01/18/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,69732,Political violence,1519,43.2183,76.9193
02/08/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,69732,Political violence,1519,43.2183,76.9193
01/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,5,72235,Political violence,1519,43.2183,76.9193
02/25/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,73012,Political violence,1519,43.2183,76.9193
12/16/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,1,0,73012,Political violence,1519,43.2183,76.9193
02/08/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Mob violence,2,0,73012,Political violence,1519,43.2183,76.9193
01/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Violent demonstration,3,141,72235,Demonstrations,1519,43.2183,76.9193
06/11/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Riots,Violent demonstration,1,1,72235,Demonstrations,1519,43.2183,76.9193
02/10/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
11/03/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
03/09/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
04/13/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
05/18/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
06/08/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
06/29/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
07/13/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
02/22/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Arrests,1,0,,Strategic developments,1519,43.2183,76.9193
01/15/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Change to group/activity,1,0,,Strategic developments,1519,43.2183,76.9193
08/17/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
12/12/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
10/08/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
11/19/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,2,0,,Strategic developments,1519,43.2183,76.9193
01/07/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
01/14/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
02/18/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
09/02/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1519,43.2183,76.9193
01/06/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,1519,43.2183,76.9193
03/10/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,0,,Strategic developments,1519,43.2183,76.9193
08/03/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,0,,Strategic developments,1519,43.2183,76.9193
08/17/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,0,,Strategic developments,1519,43.2183,76.9193
08/24/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,0,,Strategic developments,1519,43.2183,76.9193
01/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,5,,Strategic developments,1519,43.2183,76.9193
07/05/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Strategic developments,Other,1,0,,Strategic developments,1519,43.2183,76.9193
12/30/2017,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
03/17/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
12/01/2018,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
05/11/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
06/01/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
06/15/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
10/19/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
12/14/2019,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,,Political violence,1519,43.2183,76.9193
10/31/2020,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,69732,Political violence,1519,43.2183,76.9193
01/16/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
07/10/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
09/18/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
09/25/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
11/20/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
12/18/2021,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,71484,Political violence,1519,43.2183,76.9193
01/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,12,2,72235,Political violence,1519,43.2183,76.9193
01/08/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,12,0,72235,Political violence,1519,43.2183,76.9193
01/15/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,9,1,72235,Political violence,1519,43.2183,76.9193
01/22/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
02/05/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
06/18/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
07/09/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
08/13/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,1,460542,Political violence,1519,43.2183,76.9193
10/01/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
12/10/2022,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,72235,Political violence,1519,43.2183,76.9193
01/14/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
02/04/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
02/18/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
03/11/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
03/25/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
06/10/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
07/22/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
01/20/2024,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
02/24/2024,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
08/31/2024,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
12/28/2024,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
02/01/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
03/08/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
05/03/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
08/30/2025,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Attack,1,0,73012,Political violence,1519,43.2183,76.9193
01/14/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Sexual violence,1,0,73012,Political violence,1519,43.2183,76.9193
12/02/2023,Caucasus and Central Asia,Kazakhstan,Almaty City,Violence against civilians,Sexual violence,1,0,73012,Political violence,1519,43.2183,76.9193
07/21/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Battles,Armed clash,1,1,,Political violence,1520,51.861,69.8196
02/03/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
03/31/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
06/02/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
07/07/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
10/20/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
12/08/2018,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
02/09/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
06/08/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
06/29/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
08/03/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
08/10/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
09/07/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
10/05/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
10/19/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
11/09/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,,Demonstrations,1520,51.861,69.8196
02/22/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2946,Demonstrations,1520,51.861,69.8196
04/18/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,4972,Demonstrations,1520,51.861,69.8196
05/02/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,4972,Demonstrations,1520,51.861,69.8196
05/09/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2196,Demonstrations,1520,51.861,69.8196
07/18/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,2946,Demonstrations,1520,51.861,69.8196
07/25/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1633,Demonstrations,1520,51.861,69.8196
08/01/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1370,Demonstrations,1520,51.861,69.8196
08/08/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2946,Demonstrations,1520,51.861,69.8196
08/15/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2946,Demonstrations,1520,51.861,69.8196
09/05/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2196,Demonstrations,1520,51.861,69.8196
11/14/2020,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,5241,Demonstrations,1520,51.861,69.8196
01/23/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1674,Demonstrations,1520,51.861,69.8196
02/20/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1297,Demonstrations,1520,51.861,69.8196
03/27/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,92,Demonstrations,1520,51.861,69.8196
04/10/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1674,Demonstrations,1520,51.861,69.8196
05/01/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,937,Demonstrations,1520,51.861,69.8196
05/15/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,9,Demonstrations,1520,51.861,69.8196
05/29/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1745,Demonstrations,1520,51.861,69.8196
06/12/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,827,Demonstrations,1520,51.861,69.8196
07/17/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,5153,Demonstrations,1520,51.861,69.8196
07/24/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,683,Demonstrations,1520,51.861,69.8196
09/04/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1674,Demonstrations,1520,51.861,69.8196
09/11/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1674,Demonstrations,1520,51.861,69.8196
10/23/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,1905,Demonstrations,1520,51.861,69.8196
11/27/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1297,Demonstrations,1520,51.861,69.8196
01/29/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,5208,Demonstrations,1520,51.861,69.8196
03/12/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,947,Demonstrations,1520,51.861,69.8196
04/09/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,947,Demonstrations,1520,51.861,69.8196
04/23/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,6187,Demonstrations,1520,51.861,69.8196
05/07/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,3,0,9305,Demonstrations,1520,51.861,69.8196
07/09/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,5208,Demonstrations,1520,51.861,69.8196
08/13/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1691,Demonstrations,1520,51.861,69.8196
09/03/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,6321,Demonstrations,1520,51.861,69.8196
11/12/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1691,Demonstrations,1520,51.861,69.8196
03/25/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,957,Demonstrations,1520,51.861,69.8196
06/03/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,3,0,957,Demonstrations,1520,51.861,69.8196
06/10/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,957,Demonstrations,1520,51.861,69.8196
07/29/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,4818,Demonstrations,1520,51.861,69.8196
09/02/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,4303,Demonstrations,1520,51.861,69.8196
09/09/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,973,Demonstrations,1520,51.861,69.8196
09/16/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,4818,Demonstrations,1520,51.861,69.8196
10/21/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,10,Demonstrations,1520,51.861,69.8196
01/20/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1710,Demonstrations,1520,51.861,69.8196
03/09/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1325,Demonstrations,1520,51.861,69.8196
03/23/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2138,Demonstrations,1520,51.861,69.8196
04/06/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1710,Demonstrations,1520,51.861,69.8196
04/13/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,2120,Demonstrations,1520,51.861,69.8196
05/25/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1710,Demonstrations,1520,51.861,69.8196
06/15/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,8,Demonstrations,1520,51.861,69.8196
07/06/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,5206,Demonstrations,1520,51.861,69.8196
08/17/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,10,Demonstrations,1520,51.861,69.8196
08/31/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1710,Demonstrations,1520,51.861,69.8196
09/14/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,2726,Demonstrations,1520,51.861,69.8196
10/26/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,701,Demonstrations,1520,51.861,69.8196
11/02/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,2,0,5089,Demonstrations,1520,51.861,69.8196
11/16/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,5206,Demonstrations,1520,51.861,69.8196
11/23/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1710,Demonstrations,1520,51.861,69.8196
12/21/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,1993,Demonstrations,1520,51.861,69.8196
01/11/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,845,Demonstrations,1520,51.861,69.8196
03/08/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,288,Demonstrations,1520,51.861,69.8196
04/05/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,845,Demonstrations,1520,51.861,69.8196
07/05/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Peaceful protest,1,0,307,Demonstrations,1520,51.861,69.8196
01/01/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Protests,Protest with intervention,1,0,1691,Demonstrations,1520,51.861,69.8196
07/31/2021,Caucasus and Central Asia,Kazakhstan,Aqmola,Riots,Mob violence,1,0,172,Political violence,1520,51.861,69.8196
04/16/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1520,51.861,69.8196
07/20/2019,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,1,,Political violence,1520,51.861,69.8196
10/15/2022,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,12516,Political violence,1520,51.861,69.8196
08/19/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,18631,Political violence,1520,51.861,69.8196
11/18/2023,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,3270,Political violence,1520,51.861,69.8196
05/04/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,3786,Political violence,1520,51.861,69.8196
05/11/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,12650,Political violence,1520,51.861,69.8196
08/10/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,12650,Political violence,1520,51.861,69.8196
09/14/2024,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,3270,Political violence,1520,51.861,69.8196
05/24/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,18631,Political violence,1520,51.861,69.8196
09/06/2025,Caucasus and Central Asia,Kazakhstan,Aqmola,Violence against civilians,Attack,1,0,12650,Political violence,1520,51.861,69.8196
01/01/2022,Caucasus and Central Asia,Kazakhstan,Aqtobe,Protests,Excessive force against protesters,2,2,5615,Political violence; Demonstrations,1521,48.2452,59.4557
01/06/2018,Caucasus and Central Asia,Kazakhstan,Aqtobe,Protests,Peaceful protest,2,0,,Demonstrations,1521,48.2452,59.4557
