WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
08/24/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,,Demonstrations,118,-37.1495,-60.1324
08/31/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,,Demonstrations,118,-37.1495,-60.1324
09/07/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,,Demonstrations,118,-37.1495,-60.1324
09/14/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,,Demonstrations,118,-37.1495,-60.1324
09/21/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,,Demonstrations,118,-37.1495,-60.1324
09/28/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,,Demonstrations,118,-37.1495,-60.1324
10/05/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,,Demonstrations,118,-37.1495,-60.1324
10/12/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,,Demonstrations,118,-37.1495,-60.1324
10/19/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,,Demonstrations,118,-37.1495,-60.1324
10/26/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,,Demonstrations,118,-37.1495,-60.1324
11/02/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,,Demonstrations,118,-37.1495,-60.1324
11/09/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,,Demonstrations,118,-37.1495,-60.1324
11/16/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,,Demonstrations,118,-37.1495,-60.1324
11/23/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,,Demonstrations,118,-37.1495,-60.1324
11/30/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,,Demonstrations,118,-37.1495,-60.1324
12/07/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,,Demonstrations,118,-37.1495,-60.1324
12/14/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,,Demonstrations,118,-37.1495,-60.1324
12/21/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,,Demonstrations,118,-37.1495,-60.1324
12/28/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,19723,Demonstrations,118,-37.1495,-60.1324
01/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,69439,Demonstrations,118,-37.1495,-60.1324
01/11/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,33033,Demonstrations,118,-37.1495,-60.1324
01/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,44532,Demonstrations,118,-37.1495,-60.1324
01/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,63261,Demonstrations,118,-37.1495,-60.1324
02/01/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,40488,Demonstrations,118,-37.1495,-60.1324
02/08/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,62149,Demonstrations,118,-37.1495,-60.1324
02/15/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,60720,Demonstrations,118,-37.1495,-60.1324
02/22/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,25560,Demonstrations,118,-37.1495,-60.1324
02/29/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,19723,Demonstrations,118,-37.1495,-60.1324
03/07/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,68137,Demonstrations,118,-37.1495,-60.1324
03/14/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,19723,Demonstrations,118,-37.1495,-60.1324
03/21/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,36294,Demonstrations,118,-37.1495,-60.1324
03/28/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,40777,Demonstrations,118,-37.1495,-60.1324
04/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,19723,Demonstrations,118,-37.1495,-60.1324
04/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,31905,Demonstrations,118,-37.1495,-60.1324
04/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,17,0,353997,Demonstrations,118,-37.1495,-60.1324
05/02/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,40786,Demonstrations,118,-37.1495,-60.1324
05/09/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,19723,Demonstrations,118,-37.1495,-60.1324
05/16/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,67911,Demonstrations,118,-37.1495,-60.1324
05/23/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,64901,Demonstrations,118,-37.1495,-60.1324
05/30/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,138651,Demonstrations,118,-37.1495,-60.1324
06/06/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,135373,Demonstrations,118,-37.1495,-60.1324
06/13/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,99200,Demonstrations,118,-37.1495,-60.1324
06/20/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,187147,Demonstrations,118,-37.1495,-60.1324
06/27/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,62149,Demonstrations,118,-37.1495,-60.1324
07/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,17,0,156295,Demonstrations,118,-37.1495,-60.1324
07/11/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,125840,Demonstrations,118,-37.1495,-60.1324
07/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,123948,Demonstrations,118,-37.1495,-60.1324
07/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,65656,Demonstrations,118,-37.1495,-60.1324
08/01/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,141340,Demonstrations,118,-37.1495,-60.1324
08/08/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,15871,Demonstrations,118,-37.1495,-60.1324
08/15/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,40,0,548413,Demonstrations,118,-37.1495,-60.1324
08/22/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,34083,Demonstrations,118,-37.1495,-60.1324
08/29/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,19723,Demonstrations,118,-37.1495,-60.1324
09/05/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,62,0,698597,Demonstrations,118,-37.1495,-60.1324
09/12/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,23,0,247405,Demonstrations,118,-37.1495,-60.1324
09/19/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,150188,Demonstrations,118,-37.1495,-60.1324
09/26/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,43782,Demonstrations,118,-37.1495,-60.1324
10/03/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,90015,Demonstrations,118,-37.1495,-60.1324
10/10/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,32,0,394733,Demonstrations,118,-37.1495,-60.1324
10/17/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,121786,Demonstrations,118,-37.1495,-60.1324
10/24/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,148958,Demonstrations,118,-37.1495,-60.1324
10/31/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,246934,Demonstrations,118,-37.1495,-60.1324
11/07/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,179724,Demonstrations,118,-37.1495,-60.1324
11/14/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,123360,Demonstrations,118,-37.1495,-60.1324
11/21/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,79370,Demonstrations,118,-37.1495,-60.1324
11/28/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,217649,Demonstrations,118,-37.1495,-60.1324
12/05/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,123017,Demonstrations,118,-37.1495,-60.1324
12/12/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,80452,Demonstrations,118,-37.1495,-60.1324
12/19/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,54713,Demonstrations,118,-37.1495,-60.1324
12/26/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,45283,Demonstrations,118,-37.1495,-60.1324
01/02/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,41416,Demonstrations,118,-37.1495,-60.1324
01/09/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,22439,Demonstrations,118,-37.1495,-60.1324
01/16/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,139125,Demonstrations,118,-37.1495,-60.1324
01/23/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,54708,Demonstrations,118,-37.1495,-60.1324
01/30/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,19734,Demonstrations,118,-37.1495,-60.1324
02/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,24,0,72543,Demonstrations,118,-37.1495,-60.1324
02/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,160460,Demonstrations,118,-37.1495,-60.1324
02/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,21,0,136138,Demonstrations,118,-37.1495,-60.1324
02/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,212733,Demonstrations,118,-37.1495,-60.1324
03/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,152962,Demonstrations,118,-37.1495,-60.1324
03/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,19734,Demonstrations,118,-37.1495,-60.1324
03/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,172096,Demonstrations,118,-37.1495,-60.1324
03/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,107809,Demonstrations,118,-37.1495,-60.1324
04/03/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,201495,Demonstrations,118,-37.1495,-60.1324
04/10/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,147179,Demonstrations,118,-37.1495,-60.1324
04/17/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,16,0,179149,Demonstrations,118,-37.1495,-60.1324
04/24/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,92813,Demonstrations,118,-37.1495,-60.1324
05/01/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,93694,Demonstrations,118,-37.1495,-60.1324
05/08/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,25,0,322542,Demonstrations,118,-37.1495,-60.1324
05/15/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,144308,Demonstrations,118,-37.1495,-60.1324
05/22/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,83607,Demonstrations,118,-37.1495,-60.1324
05/29/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,104004,Demonstrations,118,-37.1495,-60.1324
06/05/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,87757,Demonstrations,118,-37.1495,-60.1324
06/12/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,60962,Demonstrations,118,-37.1495,-60.1324
06/19/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,55522,Demonstrations,118,-37.1495,-60.1324
06/26/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,28797,Demonstrations,118,-37.1495,-60.1324
07/03/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,72511,Demonstrations,118,-37.1495,-60.1324
07/10/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,16505,Demonstrations,118,-37.1495,-60.1324
07/17/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,51922,Demonstrations,118,-37.1495,-60.1324
07/24/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,75444,Demonstrations,118,-37.1495,-60.1324
07/31/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,11,0,98108,Demonstrations,118,-37.1495,-60.1324
08/07/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,103058,Demonstrations,118,-37.1495,-60.1324
08/14/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,94969,Demonstrations,118,-37.1495,-60.1324
08/21/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,165023,Demonstrations,118,-37.1495,-60.1324
08/28/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,82905,Demonstrations,118,-37.1495,-60.1324
09/04/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,173828,Demonstrations,118,-37.1495,-60.1324
09/11/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,100700,Demonstrations,118,-37.1495,-60.1324
09/18/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,116464,Demonstrations,118,-37.1495,-60.1324
09/25/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,98807,Demonstrations,118,-37.1495,-60.1324
10/02/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,114954,Demonstrations,118,-37.1495,-60.1324
10/09/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,64985,Demonstrations,118,-37.1495,-60.1324
10/16/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,141998,Demonstrations,118,-37.1495,-60.1324
10/23/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,20,0,198546,Demonstrations,118,-37.1495,-60.1324
10/30/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,62109,Demonstrations,118,-37.1495,-60.1324
11/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,154368,Demonstrations,118,-37.1495,-60.1324
11/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,45553,Demonstrations,118,-37.1495,-60.1324
11/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,29169,Demonstrations,118,-37.1495,-60.1324
11/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,141543,Demonstrations,118,-37.1495,-60.1324
12/04/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,69943,Demonstrations,118,-37.1495,-60.1324
12/11/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,62771,Demonstrations,118,-37.1495,-60.1324
12/18/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,40809,Demonstrations,118,-37.1495,-60.1324
12/25/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,88639,Demonstrations,118,-37.1495,-60.1324
01/01/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,62505,Demonstrations,118,-37.1495,-60.1324
01/08/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,51707,Demonstrations,118,-37.1495,-60.1324
01/15/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,15,0,151649,Demonstrations,118,-37.1495,-60.1324
01/22/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,46122,Demonstrations,118,-37.1495,-60.1324
01/29/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,84594,Demonstrations,118,-37.1495,-60.1324
02/05/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,52322,Demonstrations,118,-37.1495,-60.1324
02/12/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,41745,Demonstrations,118,-37.1495,-60.1324
02/19/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,77757,Demonstrations,118,-37.1495,-60.1324
02/26/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,83935,Demonstrations,118,-37.1495,-60.1324
03/05/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,70861,Demonstrations,118,-37.1495,-60.1324
03/12/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,144691,Demonstrations,118,-37.1495,-60.1324
03/19/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,62505,Demonstrations,118,-37.1495,-60.1324
03/26/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,119291,Demonstrations,118,-37.1495,-60.1324
04/02/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,51267,Demonstrations,118,-37.1495,-60.1324
04/09/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,80034,Demonstrations,118,-37.1495,-60.1324
04/16/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,38935,Demonstrations,118,-37.1495,-60.1324
04/23/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,29320,Demonstrations,118,-37.1495,-60.1324
04/30/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,37054,Demonstrations,118,-37.1495,-60.1324
05/07/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,35114,Demonstrations,118,-37.1495,-60.1324
05/14/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,19836,Demonstrations,118,-37.1495,-60.1324
05/21/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,45953,Demonstrations,118,-37.1495,-60.1324
05/28/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,91493,Demonstrations,118,-37.1495,-60.1324
06/04/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,11,0,89701,Demonstrations,118,-37.1495,-60.1324
06/11/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,34497,Demonstrations,118,-37.1495,-60.1324
06/18/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,21,0,252892,Demonstrations,118,-37.1495,-60.1324
06/25/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,24,0,185555,Demonstrations,118,-37.1495,-60.1324
07/02/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,74028,Demonstrations,118,-37.1495,-60.1324
07/09/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,130958,Demonstrations,118,-37.1495,-60.1324
07/16/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,72247,Demonstrations,118,-37.1495,-60.1324
07/23/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,76383,Demonstrations,118,-37.1495,-60.1324
07/30/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,34278,Demonstrations,118,-37.1495,-60.1324
08/06/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,48628,Demonstrations,118,-37.1495,-60.1324
08/13/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,88292,Demonstrations,118,-37.1495,-60.1324
08/20/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,20482,Demonstrations,118,-37.1495,-60.1324
